order_id,payment_type,installments,payment_value
6142,credit_card,12,149.5
6143,credit_card,3,306.99
6144,credit_card,2,148.58
6145,cash_on_delivery,1,9.02
6146,credit_card,1,132.46
6147,wallet,1,11.06
6148,wallet,1,234.21
6149,cash_on_delivery,1,94.16
6150,cash_on_delivery,1,486.91
6151,wallet,1,26.75
6152,cash_on_delivery,1,580.94
6153,credit_card,1,844.2
6154,bank_transfer,1,810.07
6155,cash_on_delivery,1,246.15
6156,credit_card,3,363.87
6157,cash_on_delivery,1,89.78
6158,wallet,1,310.2
6159,cash_on_delivery,1,157.19
6160,credit_card,6,388.81
6161,cash_on_delivery,1,49.29
6162,credit_card,1,104.29
6163,cash_on_delivery,1,8.09
6164,wallet,1,280.82
6165,cash_on_delivery,1,182.56
6166,credit_card,1,51.71
6167,credit_card,3,720.75
6168,cash_on_delivery,1,115.23
6169,credit_card,1,1374.44
6170,wallet,1,331.64
6171,credit_card,12,29.95
6172,wallet,1,634.17
6173,credit_card,1,98.72
6174,credit_card,2,399.3
6175,credit_card,12,87.4
6176,cash_on_delivery,1,42.96
6177,credit_card,1,152.16
6178,cash_on_delivery,1,33.27
6179,cash_on_delivery,1,59.92
6180,wallet,1,910.19
6181,cash_on_delivery,1,436.55
6182,credit_card,2,14.23
6183,bank_transfer,1,71.26
6184,cash_on_delivery,1,53.11
6185,credit_card,1,135.19
6186,cash_on_delivery,1,172.54
6187,cash_on_delivery,1,465.64
6188,wallet,1,255.07
6189,cash_on_delivery,1,349.0
6190,cash_on_delivery,1,625.52
6191,cash_on_delivery,1,225.22
6192,credit_card,1,37.32
6193,credit_card,2,28.41
6194,wallet,1,251.0
6195,cash_on_delivery,1,251.7
6196,credit_card,6,93.67
6197,credit_card,12,65.37
6198,credit_card,12,7.13
6199,cash_on_delivery,1,643.87
6200,bank_transfer,1,256.79
6201,credit_card,6,59.08
6202,credit_card,3,787.52
6203,credit_card,3,211.79
6204,credit_card,6,89.58
6205,credit_card,12,57.52
6206,credit_card,2,35.97
6207,credit_card,1,32.65
6208,cash_on_delivery,1,299.5
6209,cash_on_delivery,1,1470.91
6210,cash_on_delivery,1,513.43
6211,bank_transfer,1,244.17
6212,credit_card,2,249.25
6213,credit_card,2,304.15
6214,cash_on_delivery,1,726.15
6215,cash_on_delivery,1,64.41
6216,credit_card,3,6.11
6217,credit_card,3,145.81
6218,wallet,1,141.6
6219,credit_card,2,307.29
6220,credit_card,2,97.3
6221,credit_card,3,112.05
6222,wallet,1,58.3
6223,credit_card,1,412.65
6224,cash_on_delivery,1,79.15
6225,credit_card,1,567.13
6226,credit_card,6,1250.35
6227,cash_on_delivery,1,155.84
6228,cash_on_delivery,1,12.46
6229,wallet,1,666.2
6230,credit_card,1,60.52
6231,cash_on_delivery,1,89.85
6232,wallet,1,19.1
6233,cash_on_delivery,1,698.59
6234,credit_card,1,729.73
6235,bank_transfer,1,76.58
6236,cash_on_delivery,1,634.13
6237,cash_on_delivery,1,35.46
6238,credit_card,6,1941.69
6239,wallet,1,106.03
6240,cash_on_delivery,1,132.22
6241,credit_card,1,33.41
6242,cash_on_delivery,1,73.36
6243,wallet,1,137.92
6244,wallet,1,405.18
6245,credit_card,1,126.39
6246,cash_on_delivery,1,171.65
6247,credit_card,12,180.65
6248,wallet,1,78.96
6249,credit_card,1,213.41
6250,wallet,1,91.99
6251,cash_on_delivery,1,57.72
6252,wallet,1,364.89
6253,bank_transfer,1,966.22
6254,cash_on_delivery,1,39.96
6255,credit_card,12,76.09
6256,credit_card,2,286.39
6257,credit_card,12,988.19
6258,credit_card,2,771.41
6259,cash_on_delivery,1,27.07
6260,credit_card,1,565.77
6261,wallet,1,213.27
6262,credit_card,2,227.58
6263,bank_transfer,1,287.96
6264,credit_card,3,11.18
6265,credit_card,12,15.17
6266,cash_on_delivery,1,145.39
6267,credit_card,1,105.48
6268,credit_card,6,87.57
6269,credit_card,1,119.65
6270,wallet,1,1988.52
6271,cash_on_delivery,1,230.36
6272,wallet,1,516.47
6273,wallet,1,629.34
6274,cash_on_delivery,1,13.33
6275,bank_transfer,1,959.08
6276,bank_transfer,1,141.19
6277,bank_transfer,1,10.01
6278,bank_transfer,1,32.03
6279,bank_transfer,1,142.58
6280,credit_card,1,581.0
6281,credit_card,2,14.44
6282,cash_on_delivery,1,904.98
6283,cash_on_delivery,1,85.43
6284,cash_on_delivery,1,9.93
6285,credit_card,3,363.0
6286,credit_card,12,344.63
6287,credit_card,6,58.81
6288,credit_card,2,125.4
6289,credit_card,6,322.93
6290,credit_card,3,95.27
6291,credit_card,3,132.46
6292,credit_card,12,239.38
6293,cash_on_delivery,1,30.56
6294,credit_card,12,1583.09
6295,wallet,1,220.71
6296,credit_card,1,1022.14
6297,cash_on_delivery,1,103.64
6298,credit_card,6,955.08
6299,credit_card,1,706.72
6300,credit_card,1,649.53
6301,credit_card,1,42.99
6302,cash_on_delivery,1,138.1
6303,credit_card,1,151.68
6304,cash_on_delivery,1,32.15
6305,credit_card,1,126.46
6306,cash_on_delivery,1,147.91
6307,credit_card,2,156.24
6308,credit_card,3,39.98
6309,credit_card,2,207.15
6310,credit_card,12,109.32
6311,credit_card,2,48.28
6312,bank_transfer,1,260.84
6313,credit_card,3,57.06
6314,credit_card,1,32.07
6315,credit_card,2,246.49
6316,credit_card,1,43.28
6317,wallet,1,150.68
6318,bank_transfer,1,766.09
6319,bank_transfer,1,196.61
6320,cash_on_delivery,1,20.07
6321,credit_card,1,136.62
6322,wallet,1,729.91
6323,credit_card,12,509.88
6324,bank_transfer,1,31.41
6325,credit_card,12,289.29
6326,cash_on_delivery,1,246.02
6327,bank_transfer,1,140.23
6328,credit_card,6,19.06
6329,credit_card,1,221.67
6330,bank_transfer,1,680.4
6331,wallet,1,172.03
6332,bank_transfer,1,226.74
6333,credit_card,12,235.34
6334,wallet,1,19.4
6335,cash_on_delivery,1,151.95
6336,credit_card,1,12.57
6337,cash_on_delivery,1,105.89
6338,credit_card,3,577.38
6339,cash_on_delivery,1,446.31
6340,cash_on_delivery,1,56.36
6341,credit_card,12,1730.98
6342,cash_on_delivery,1,174.52
6343,bank_transfer,1,181.32
6344,credit_card,6,136.31
6345,credit_card,1,578.58
6346,credit_card,2,898.87
6347,credit_card,1,67.77
6348,cash_on_delivery,1,147.16
6349,wallet,1,458.57
6350,wallet,1,6.81
6351,credit_card,2,354.65
6352,cash_on_delivery,1,1284.81
6353,credit_card,6,219.68
6354,cash_on_delivery,1,136.38
6355,wallet,1,15.04
6356,cash_on_delivery,1,582.64
6357,cash_on_delivery,1,890.8
6358,wallet,1,770.84
6359,cash_on_delivery,1,424.03
6360,cash_on_delivery,1,186.51
6361,wallet,1,1417.54
6362,wallet,1,7.63
6363,credit_card,12,122.68
6364,credit_card,1,393.25
6365,credit_card,1,111.38
6366,credit_card,12,627.52
6367,credit_card,1,453.94
6368,credit_card,2,20.65
6369,bank_transfer,1,209.0
6370,credit_card,1,432.54
6371,credit_card,1,126.96
6372,cash_on_delivery,1,17.62
6373,wallet,1,75.92
6374,cash_on_delivery,1,212.63
6375,wallet,1,13.98
6376,credit_card,1,75.46
6377,cash_on_delivery,1,250.24
6378,cash_on_delivery,1,767.83
6379,cash_on_delivery,1,285.95
6380,cash_on_delivery,1,37.64
6381,credit_card,3,92.26
6382,credit_card,6,170.54
6383,credit_card,6,58.91
6384,cash_on_delivery,1,935.94
6385,bank_transfer,1,345.27
6386,wallet,1,143.87
6387,cash_on_delivery,1,1206.9
6388,credit_card,6,73.32
6389,credit_card,1,1843.82
6390,cash_on_delivery,1,59.38
6391,cash_on_delivery,1,29.9
6392,wallet,1,310.74
6393,cash_on_delivery,1,1565.83
6394,credit_card,1,1925.55
6395,cash_on_delivery,1,1243.97
6396,cash_on_delivery,1,749.71
6397,wallet,1,262.72
6398,credit_card,3,194.95
6399,wallet,1,24.84
6400,credit_card,3,7.38
6401,credit_card,1,134.93
6402,credit_card,6,375.46
6403,credit_card,1,2577.71
6404,credit_card,1,517.35
6405,credit_card,6,1263.43
6406,cash_on_delivery,1,233.91
6407,cash_on_delivery,1,176.31
6408,credit_card,6,31.84
6409,credit_card,6,368.97
6410,credit_card,12,364.05
6411,credit_card,12,302.12
6412,credit_card,6,50.41
6413,cash_on_delivery,1,99.79
6414,cash_on_delivery,1,40.66
6415,bank_transfer,1,106.46
6416,credit_card,1,695.14
6417,credit_card,6,101.02
6418,bank_transfer,1,390.21
6419,bank_transfer,1,254.99
6420,cash_on_delivery,1,91.56
6421,cash_on_delivery,1,1261.61
6422,cash_on_delivery,1,1791.82
6423,bank_transfer,1,107.58
6424,credit_card,1,2757.15
6425,cash_on_delivery,1,185.77
6426,credit_card,2,355.93
6427,cash_on_delivery,1,149.92
6428,cash_on_delivery,1,72.03
6429,credit_card,6,1476.08
6430,credit_card,1,341.05
6431,credit_card,6,132.44
6432,cash_on_delivery,1,240.35
6433,bank_transfer,1,128.27
6434,credit_card,3,28.49
6435,wallet,1,138.67
6436,credit_card,6,27.19
6437,cash_on_delivery,1,351.92
6438,cash_on_delivery,1,32.84
6439,credit_card,6,82.3
6440,cash_on_delivery,1,207.9
6441,credit_card,1,226.2
6442,credit_card,3,266.24
6443,cash_on_delivery,1,461.93
6444,wallet,1,537.05
6445,wallet,1,307.99
6446,cash_on_delivery,1,184.36
6447,cash_on_delivery,1,119.48
6448,wallet,1,3.75
6449,credit_card,2,9.03
6450,cash_on_delivery,1,387.03
6451,cash_on_delivery,1,54.23
6452,credit_card,2,359.45
6453,credit_card,1,99.0
6454,credit_card,6,40.43
6455,credit_card,3,122.74
6456,credit_card,6,303.09
6457,credit_card,1,54.98
6458,cash_on_delivery,1,188.56
6459,wallet,1,430.41
6460,cash_on_delivery,1,420.19
6461,cash_on_delivery,1,193.89
6462,wallet,1,219.38
6463,credit_card,12,378.88
6464,bank_transfer,1,79.19
6465,credit_card,3,650.62
6466,cash_on_delivery,1,24.45
6467,credit_card,2,150.13
6468,cash_on_delivery,1,53.35
6469,cash_on_delivery,1,106.81
6470,cash_on_delivery,1,26.68
6471,cash_on_delivery,1,677.95
6472,bank_transfer,1,1501.53
6473,cash_on_delivery,1,395.94
6474,cash_on_delivery,1,720.64
6475,cash_on_delivery,1,718.58
6476,cash_on_delivery,1,106.94
6477,cash_on_delivery,1,732.89
6478,bank_transfer,1,270.97
6479,bank_transfer,1,300.35
6480,credit_card,2,234.75
6481,wallet,1,20.79
6482,bank_transfer,1,396.79
6483,credit_card,6,77.67
6484,credit_card,12,515.26
6485,wallet,1,659.1
6486,bank_transfer,1,38.52
6487,wallet,1,89.75
6488,credit_card,1,193.98
6489,cash_on_delivery,1,115.5
6490,credit_card,12,280.49
6491,credit_card,1,1450.89
6492,cash_on_delivery,1,39.69
6493,credit_card,2,71.39
6494,credit_card,12,152.78
6495,credit_card,1,1162.29
6496,credit_card,12,582.94
6497,cash_on_delivery,1,1126.29
6498,cash_on_delivery,1,213.81
6499,credit_card,6,75.43
6500,credit_card,1,49.66
6501,cash_on_delivery,1,38.85
6502,credit_card,6,54.39
6503,wallet,1,389.39
6504,credit_card,2,155.97
6505,credit_card,1,32.28
6506,credit_card,12,159.27
6507,wallet,1,241.05
6508,credit_card,3,186.4
6509,cash_on_delivery,1,363.08
6510,cash_on_delivery,1,585.12
6511,bank_transfer,1,100.45
6512,cash_on_delivery,1,272.99
6513,cash_on_delivery,1,21.98
6514,wallet,1,1021.04
6515,wallet,1,312.31
6516,credit_card,6,108.17
6517,cash_on_delivery,1,129.88
6518,cash_on_delivery,1,801.33
6519,credit_card,1,217.45
6520,credit_card,1,86.71
6521,cash_on_delivery,1,512.16
6522,cash_on_delivery,1,644.08
6523,wallet,1,494.97
6524,bank_transfer,1,215.77
6525,credit_card,2,419.68
6526,credit_card,1,12.68
6527,bank_transfer,1,223.41
6528,credit_card,1,55.58
6529,credit_card,3,32.67
6530,wallet,1,322.15
6531,credit_card,12,1304.9
6532,credit_card,1,282.31
6533,wallet,1,1725.45
6534,credit_card,6,1890.99
6535,wallet,1,71.13
6536,wallet,1,35.92
6537,cash_on_delivery,1,139.75
6538,credit_card,2,2774.67
6539,cash_on_delivery,1,112.0
6540,cash_on_delivery,1,281.26
6541,credit_card,1,671.81
6542,cash_on_delivery,1,127.64
6543,cash_on_delivery,1,2.85
6544,credit_card,2,218.99
6545,credit_card,1,73.35
6546,cash_on_delivery,1,188.07
6547,credit_card,1,1012.28
6548,bank_transfer,1,110.7
6549,credit_card,1,34.66
6550,wallet,1,280.19
6551,cash_on_delivery,1,113.39
6552,cash_on_delivery,1,40.88
6553,credit_card,1,1067.61
6554,credit_card,1,691.32
6555,bank_transfer,1,685.19
6556,cash_on_delivery,1,799.15
6557,cash_on_delivery,1,89.62
6558,cash_on_delivery,1,58.85
6559,cash_on_delivery,1,93.86
6560,cash_on_delivery,1,26.6
6561,cash_on_delivery,1,222.39
6562,credit_card,2,156.04
6563,cash_on_delivery,1,122.61
6564,cash_on_delivery,1,44.01
6565,cash_on_delivery,1,9.69
6566,wallet,1,212.35
6567,credit_card,1,72.77
6568,cash_on_delivery,1,58.97
6569,cash_on_delivery,1,397.21
6570,credit_card,6,107.97
6571,cash_on_delivery,1,263.89
6572,cash_on_delivery,1,215.42
6573,cash_on_delivery,1,34.07
6574,wallet,1,57.27
6575,credit_card,1,339.21
6576,cash_on_delivery,1,70.68
6577,credit_card,12,761.09
6578,credit_card,2,71.26
6579,credit_card,1,200.14
6580,cash_on_delivery,1,75.55
6581,credit_card,2,256.58
6582,cash_on_delivery,1,2.71
6583,bank_transfer,1,187.27
6584,credit_card,1,258.89
6585,cash_on_delivery,1,549.41
6586,cash_on_delivery,1,876.46
6587,bank_transfer,1,476.35
6588,cash_on_delivery,1,58.02
6589,credit_card,2,72.48
6590,cash_on_delivery,1,585.44
6591,wallet,1,22.06
6592,credit_card,1,612.42
6593,cash_on_delivery,1,274.47
6594,credit_card,6,1563.98
6595,credit_card,2,1272.83
6596,credit_card,2,18.31
6597,credit_card,2,73.77
6598,cash_on_delivery,1,586.31
6599,bank_transfer,1,98.62
6600,bank_transfer,1,432.44
6601,credit_card,1,179.25
6602,cash_on_delivery,1,276.03
6603,credit_card,1,184.42
6604,cash_on_delivery,1,59.51
6605,credit_card,2,300.22
6606,bank_transfer,1,193.19
6607,cash_on_delivery,1,251.66
6608,credit_card,1,353.48
6609,credit_card,3,264.16
6610,cash_on_delivery,1,194.85
6611,wallet,1,109.1
6612,cash_on_delivery,1,1478.52
6613,credit_card,6,92.55
6614,credit_card,1,73.2
6615,wallet,1,147.01
6616,credit_card,1,114.7
6617,cash_on_delivery,1,130.69
6618,cash_on_delivery,1,100.49
6619,cash_on_delivery,1,1202.16
6620,cash_on_delivery,1,191.53
6621,cash_on_delivery,1,944.79
6622,cash_on_delivery,1,204.5
6623,credit_card,12,700.63
6624,bank_transfer,1,1515.29
6625,wallet,1,105.61
6626,credit_card,3,1680.36
6627,bank_transfer,1,65.01
6628,credit_card,12,513.44
6629,credit_card,2,164.28
6630,cash_on_delivery,1,1141.68
6631,credit_card,1,938.11
6632,credit_card,1,464.86
6633,cash_on_delivery,1,689.62
6634,cash_on_delivery,1,34.15
6635,wallet,1,217.22
6636,cash_on_delivery,1,108.47
6637,credit_card,6,232.42
6638,cash_on_delivery,1,31.13
6639,credit_card,3,105.04
6640,credit_card,2,169.13
6641,credit_card,1,45.27
6642,cash_on_delivery,1,2.77
6643,cash_on_delivery,1,125.28
6644,cash_on_delivery,1,515.99
6645,cash_on_delivery,1,362.0
6646,credit_card,2,164.66
6647,wallet,1,17.48
6648,cash_on_delivery,1,738.57
6649,cash_on_delivery,1,313.12
6650,wallet,1,713.38
6651,cash_on_delivery,1,86.14
6652,wallet,1,905.45
6653,credit_card,6,2186.42
6654,cash_on_delivery,1,131.3
6655,credit_card,1,425.69
6656,cash_on_delivery,1,179.1
6657,cash_on_delivery,1,1055.61
6658,credit_card,2,1666.47
6659,wallet,1,189.98
6660,credit_card,3,641.66
6661,credit_card,1,99.48
6662,credit_card,2,107.01
6663,cash_on_delivery,1,143.06
6664,credit_card,1,673.58
6665,cash_on_delivery,1,1548.34
6666,cash_on_delivery,1,546.91
6667,credit_card,3,616.09
6668,cash_on_delivery,1,48.85
6669,credit_card,6,1105.79
6670,cash_on_delivery,1,203.14
6671,credit_card,3,93.85
6672,cash_on_delivery,1,51.08
6673,credit_card,12,290.65
6674,credit_card,6,176.56
6675,credit_card,1,670.04
6676,credit_card,3,912.93
6677,wallet,1,2138.02
6678,credit_card,3,359.99
6679,cash_on_delivery,1,61.7
6680,credit_card,3,112.04
6681,credit_card,6,91.49
6682,credit_card,2,762.6
6683,credit_card,2,287.89
6684,credit_card,2,20.15
6685,credit_card,1,900.4
6686,wallet,1,129.25
6687,wallet,1,94.23
6688,credit_card,1,241.43
6689,credit_card,6,29.44
6690,cash_on_delivery,1,1702.2
6691,credit_card,3,2329.98
6692,credit_card,12,982.98
6693,credit_card,2,893.4
6694,cash_on_delivery,1,48.32
6695,credit_card,6,1453.05
6696,wallet,1,172.16
6697,cash_on_delivery,1,74.53
6698,credit_card,12,58.56
6699,credit_card,1,144.47
6700,bank_transfer,1,675.26
6701,credit_card,2,442.56
6702,wallet,1,21.43
6703,cash_on_delivery,1,153.27
6704,bank_transfer,1,588.47
6705,bank_transfer,1,179.64
6706,credit_card,2,615.09
6707,bank_transfer,1,244.84
6708,credit_card,1,392.44
6709,bank_transfer,1,290.47
6710,cash_on_delivery,1,47.21
6711,cash_on_delivery,1,255.79
6712,credit_card,6,979.7
6713,credit_card,6,479.66
6714,cash_on_delivery,1,115.44
6715,credit_card,1,733.36
6716,credit_card,1,682.49
6717,bank_transfer,1,16.71
6718,cash_on_delivery,1,829.57
6719,credit_card,2,127.03
6720,wallet,1,140.35
6721,credit_card,6,49.27
6722,credit_card,1,193.77
6723,cash_on_delivery,1,270.68
6724,wallet,1,351.21
6725,credit_card,2,9.41
6726,credit_card,6,176.29
6727,cash_on_delivery,1,644.89
6728,credit_card,1,2436.11
6729,wallet,1,131.56
6730,cash_on_delivery,1,169.39
6731,wallet,1,188.66
6732,cash_on_delivery,1,26.24
6733,credit_card,6,105.36
6734,wallet,1,85.19
6735,bank_transfer,1,138.47
6736,bank_transfer,1,120.75
6737,credit_card,3,190.43
6738,cash_on_delivery,1,20.05
6739,credit_card,6,129.61
6740,cash_on_delivery,1,365.39
6741,credit_card,1,739.38
6742,bank_transfer,1,41.16
6743,cash_on_delivery,1,110.73
6744,credit_card,3,570.87
6745,wallet,1,138.47
6746,wallet,1,191.09
6747,cash_on_delivery,1,36.61
6748,wallet,1,45.38
6749,credit_card,3,808.91
6750,cash_on_delivery,1,40.71
6751,cash_on_delivery,1,57.83
6752,cash_on_delivery,1,545.99
6753,bank_transfer,1,350.46
6754,wallet,1,263.06
6755,credit_card,12,403.43
6756,credit_card,3,213.18
6757,cash_on_delivery,1,83.79
6758,bank_transfer,1,17.36
6759,credit_card,6,60.34
6760,credit_card,1,1527.19
6761,credit_card,1,11.32
6762,wallet,1,79.43
6763,cash_on_delivery,1,102.04
6764,wallet,1,205.47
6765,cash_on_delivery,1,464.2
6766,credit_card,2,212.13
6767,credit_card,1,53.48
6768,cash_on_delivery,1,171.94
6769,cash_on_delivery,1,472.0
6770,cash_on_delivery,1,84.34
6771,credit_card,2,56.3
6772,credit_card,3,716.38
6773,credit_card,2,262.76
6774,credit_card,1,402.24
6775,wallet,1,78.32
6776,wallet,1,236.62
6777,wallet,1,243.58
6778,wallet,1,1582.03
6779,cash_on_delivery,1,437.02
6780,wallet,1,69.01
6781,credit_card,6,886.58
6782,credit_card,1,508.17
6783,cash_on_delivery,1,313.56
6784,cash_on_delivery,1,20.85
6785,cash_on_delivery,1,645.57
6786,credit_card,6,94.9
6787,cash_on_delivery,1,111.93
6788,credit_card,6,174.47
6789,credit_card,1,1428.12
6790,credit_card,1,149.93
6791,wallet,1,1314.57
6792,credit_card,2,49.08
6793,credit_card,2,8.87
6794,credit_card,1,232.25
6795,credit_card,2,726.46
6796,cash_on_delivery,1,18.05
6797,wallet,1,102.15
6798,credit_card,6,6.97
6799,cash_on_delivery,1,146.08
6800,cash_on_delivery,1,3.8
6801,credit_card,1,259.44
6802,cash_on_delivery,1,37.75
6803,wallet,1,148.88
6804,credit_card,2,967.36
6805,wallet,1,1374.1
6806,credit_card,2,204.24
6807,bank_transfer,1,200.92
6808,credit_card,2,214.29
6809,credit_card,1,58.93
6810,credit_card,2,638.78
6811,wallet,1,149.79
6812,wallet,1,281.61
6813,credit_card,3,811.46
6814,cash_on_delivery,1,124.48
6815,credit_card,6,87.66
6816,credit_card,2,269.48
6817,credit_card,12,728.67
6818,bank_transfer,1,209.91
6819,credit_card,2,1094.38
6820,cash_on_delivery,1,1193.67
6821,credit_card,12,131.18
6822,bank_transfer,1,258.17
6823,credit_card,6,89.36
6824,credit_card,1,189.03
6825,cash_on_delivery,1,679.01
6826,cash_on_delivery,1,419.81
6827,wallet,1,202.7
6828,cash_on_delivery,1,15.69
6829,credit_card,6,224.78
6830,wallet,1,51.11
6831,cash_on_delivery,1,19.53
6832,cash_on_delivery,1,70.07
6833,credit_card,1,252.33
6834,cash_on_delivery,1,224.47
6835,cash_on_delivery,1,190.75
6836,cash_on_delivery,1,219.62
6837,credit_card,2,365.76
6838,credit_card,2,40.16
6839,cash_on_delivery,1,117.21
6840,cash_on_delivery,1,53.94
6841,credit_card,6,382.76
6842,cash_on_delivery,1,707.5
6843,cash_on_delivery,1,10.64
6844,cash_on_delivery,1,18.55
6845,cash_on_delivery,1,200.71
6846,cash_on_delivery,1,195.66
6847,cash_on_delivery,1,155.19
6848,credit_card,1,1180.37
6849,wallet,1,191.65
6850,credit_card,12,133.16
6851,cash_on_delivery,1,10.13
6852,credit_card,1,290.05
6853,credit_card,1,138.85
6854,cash_on_delivery,1,49.75
6855,cash_on_delivery,1,212.38
6856,wallet,1,281.03
6857,credit_card,1,97.47
6858,credit_card,2,578.92
6859,cash_on_delivery,1,1875.78
6860,cash_on_delivery,1,100.03
6861,wallet,1,17.83
6862,credit_card,12,1428.03
6863,cash_on_delivery,1,2032.72
6864,credit_card,2,301.01
6865,cash_on_delivery,1,14.08
6866,wallet,1,131.38
6867,wallet,1,301.34
6868,cash_on_delivery,1,139.83
6869,bank_transfer,1,18.87
6870,cash_on_delivery,1,79.43
6871,cash_on_delivery,1,79.39
6872,cash_on_delivery,1,124.66
6873,cash_on_delivery,1,1811.19
6874,wallet,1,873.26
6875,credit_card,2,123.42
6876,cash_on_delivery,1,194.46
6877,credit_card,6,910.08
6878,cash_on_delivery,1,54.3
6879,cash_on_delivery,1,237.04
6880,cash_on_delivery,1,508.69
6881,credit_card,1,71.27
6882,cash_on_delivery,1,716.17
6883,credit_card,3,128.21
6884,credit_card,1,31.01
6885,credit_card,1,417.98
6886,credit_card,2,79.37
6887,credit_card,2,282.72
6888,cash_on_delivery,1,976.12
6889,credit_card,6,161.25
6890,wallet,1,765.35
6891,wallet,1,275.0
6892,credit_card,2,297.72
6893,credit_card,1,64.0
6894,credit_card,1,219.0
6895,credit_card,1,28.18
6896,bank_transfer,1,142.4
6897,cash_on_delivery,1,660.52
6898,bank_transfer,1,816.86
6899,wallet,1,1142.54
6900,bank_transfer,1,28.94
6901,cash_on_delivery,1,302.1
6902,cash_on_delivery,1,246.51
6903,cash_on_delivery,1,53.64
6904,cash_on_delivery,1,368.21
6905,wallet,1,394.58
6906,credit_card,1,150.1
6907,wallet,1,294.48
6908,credit_card,3,248.7
6909,credit_card,12,180.52
6910,credit_card,3,40.33
6911,cash_on_delivery,1,89.93
6912,credit_card,1,282.14
6913,credit_card,2,523.27
6914,credit_card,2,401.8
6915,cash_on_delivery,1,236.35
6916,bank_transfer,1,88.62
6917,cash_on_delivery,1,697.42
6918,cash_on_delivery,1,45.03
6919,credit_card,2,54.52
6920,credit_card,1,81.98
6921,cash_on_delivery,1,8.08
6922,cash_on_delivery,1,830.78
6923,credit_card,2,435.09
6924,cash_on_delivery,1,82.08
6925,cash_on_delivery,1,250.5
6926,credit_card,2,227.64
6927,cash_on_delivery,1,66.22
6928,cash_on_delivery,1,475.0
6929,credit_card,1,50.25
6930,cash_on_delivery,1,438.87
6931,credit_card,6,94.3
6932,cash_on_delivery,1,60.01
6933,credit_card,3,746.56
6934,credit_card,1,13.94
6935,cash_on_delivery,1,175.66
6936,cash_on_delivery,1,248.64
6937,credit_card,3,298.66
6938,credit_card,2,199.21
6939,cash_on_delivery,1,31.22
6940,wallet,1,439.17
6941,wallet,1,899.86
6942,credit_card,2,2014.77
6943,credit_card,12,54.73
6944,credit_card,1,32.6
6945,credit_card,1,30.99
6946,credit_card,1,940.2
6947,cash_on_delivery,1,170.25
6948,credit_card,1,63.47
6949,bank_transfer,1,265.89
6950,cash_on_delivery,1,191.5
6951,credit_card,1,150.2
6952,cash_on_delivery,1,263.26
6953,bank_transfer,1,402.71
6954,credit_card,6,100.53
6955,cash_on_delivery,1,51.18
6956,cash_on_delivery,1,34.57
6957,credit_card,1,20.41
6958,cash_on_delivery,1,388.38
6959,credit_card,2,684.74
6960,credit_card,6,412.62
6961,cash_on_delivery,1,29.62
6962,bank_transfer,1,826.75
6963,credit_card,6,265.07
6964,credit_card,12,126.62
6965,credit_card,3,905.76
6966,cash_on_delivery,1,90.63
6967,cash_on_delivery,1,193.21
6968,bank_transfer,1,94.62
6969,credit_card,1,189.27
6970,credit_card,2,511.98
6971,cash_on_delivery,1,160.79
6972,cash_on_delivery,1,268.31
6973,cash_on_delivery,1,91.44
6974,wallet,1,257.71
6975,cash_on_delivery,1,749.61
6976,cash_on_delivery,1,1085.47
6977,cash_on_delivery,1,252.81
6978,cash_on_delivery,1,523.71
6979,wallet,1,45.76
6980,cash_on_delivery,1,252.89
6981,cash_on_delivery,1,306.31
6982,bank_transfer,1,53.05
6983,credit_card,2,77.14
6984,credit_card,2,115.24
6985,cash_on_delivery,1,81.36
6986,bank_transfer,1,59.55
6987,credit_card,1,220.08
6988,credit_card,3,315.55
6989,credit_card,1,190.64
6990,bank_transfer,1,94.5
6991,credit_card,6,37.9
6992,credit_card,3,69.19
6993,bank_transfer,1,597.79
6994,cash_on_delivery,1,45.7
6995,cash_on_delivery,1,20.0
6996,cash_on_delivery,1,333.22
6997,cash_on_delivery,1,34.5
6998,credit_card,1,215.84
6999,cash_on_delivery,1,109.91
7000,credit_card,1,833.24
7001,credit_card,2,1599.88
7002,cash_on_delivery,1,1092.17
7003,wallet,1,41.83
7004,credit_card,1,1134.78
7005,wallet,1,154.57
7006,credit_card,12,134.77
7007,cash_on_delivery,1,255.35
7008,cash_on_delivery,1,122.06
7009,cash_on_delivery,1,306.72
7010,credit_card,2,193.03
7011,cash_on_delivery,1,387.47
7012,wallet,1,46.58
7013,cash_on_delivery,1,264.02
7014,cash_on_delivery,1,119.98
7015,bank_transfer,1,668.74
7016,credit_card,6,92.5
7017,credit_card,1,43.22
7018,credit_card,3,758.53
7019,credit_card,1,136.24
7020,credit_card,3,246.77
7021,credit_card,3,1718.72
7022,cash_on_delivery,1,183.14
7023,cash_on_delivery,1,541.4
7024,credit_card,1,295.36
7025,cash_on_delivery,1,21.02
7026,credit_card,1,130.48
7027,cash_on_delivery,1,108.92
7028,credit_card,6,263.97
7029,cash_on_delivery,1,6.43
7030,cash_on_delivery,1,40.13
7031,credit_card,12,255.44
7032,cash_on_delivery,1,257.97
7033,credit_card,2,89.71
7034,credit_card,1,214.74
7035,credit_card,2,8.03
7036,bank_transfer,1,294.8
7037,credit_card,2,105.93
7038,wallet,1,587.07
7039,bank_transfer,1,16.13
7040,cash_on_delivery,1,897.75
7041,cash_on_delivery,1,206.7
