order_id,customer_id,order_date,status,delivery_days
6741,1666,2024-03-18T17:47:36,canceled,
6742,1667,2024-05-10T06:39:39,delivered,8.0
6743,1667,2023-06-16T19:47:44,delivered,5.0
6744,1668,2024-05-05T00:24:58,canceled,
6745,1668,2024-08-12T02:54:52,canceled,
6746,1669,2024-02-21T06:29:52,delivered,2.0
6747,1669,2023-08-26T02:09:47,delivered,4.0
6748,1669,2024-08-05T13:44:46,canceled,
6749,1669,2024-02-10T01:22:19,shipped,
6750,1670,2024-11-11T03:30:38,delivered,6.0
6751,1670,2024-11-19T13:54:27,canceled,
6752,1671,2024-12-19T17:15:53,delivered,3.0
6753,1672,2024-02-24T17:53:34,delivered,7.0
6754,1672,2023-08-06T02:10:59,delivered,13.0
6755,1672,2024-11-23T09:21:53,delivered,4.0
6756,1672,2023-08-13T03:48:47,canceled,
6757,1673,2024-10-08T23:13:06,canceled,
6758,1673,2024-07-03T16:32:57,delivered,1.0
6759,1673,2024-02-05T08:11:20,delivered,3.0
6760,1673,2024-05-12T23:03:18,shipped,
6761,1673,2023-07-11T21:13:49,shipped,
6762,1673,2024-01-28T17:35:18,shipped,
6763,1673,2024-08-04T11:27:00,delivered,2.0
6764,1674,2023-10-25T10:31:21,delivered,7.0
6765,1674,2024-02-08T00:54:11,delivered,3.0
6766,1674,2023-11-08T00:04:41,delivered,1.0
6767,1675,2024-11-01T12:43:31,delivered,6.0
6768,1675,2024-09-27T10:34:51,canceled,
6769,1675,2024-09-17T07:40:32,shipped,
6770,1675,2024-02-03T01:55:07,delivered,8.0
6771,1675,2023-12-25T03:16:01,delivered,7.0
6772,1675,2024-08-11T08:11:47,canceled,
6773,1675,2023-09-03T09:24:07,shipped,
6774,1675,2023-07-24T19:29:18,canceled,
6775,1675,2024-09-22T02:52:44,delivered,4.0
6776,1675,2023-08-01T11:01:00,delivered,4.0
6777,1676,2024-09-16T16:54:33,delivered,2.0
6778,1676,2024-10-30T18:48:22,delivered,1.0
6779,1676,2024-11-24T15:07:49,delivered,2.0
6780,1677,2023-07-05T03:06:13,delivered,2.0
6781,1678,2023-08-04T23:47:29,delivered,6.0
6782,1679,2023-05-26T14:22:45,shipped,
6783,1679,2024-03-29T03:40:18,delivered,5.0
6784,1679,2024-07-30T19:59:52,shipped,
6785,1680,2024-06-26T06:45:44,delivered,2.0
6786,1680,2024-08-10T19:36:05,shipped,
6787,1680,2024-10-06T17:33:47,delivered,3.0
6788,1681,2024-11-08T14:02:40,delivered,4.0
6789,1681,2024-11-19T23:41:43,delivered,4.0
6790,1681,2024-06-08T03:38:07,delivered,6.0
6791,1681,2024-11-05T12:51:00,canceled,
6792,1681,2024-11-13T02:47:30,delivered,7.0
6793,1682,2024-10-26T22:12:23,delivered,11.0
6794,1682,2024-07-16T05:07:39,delivered,1.0
6795,1683,2024-12-24T21:31:04,delivered,1.0
6796,1683,2024-12-22T23:23:26,shipped,
6797,1683,2024-12-23T22:53:56,delivered,6.0
6798,1683,2024-12-26T10:36:09,delivered,4.0
6799,1683,2024-12-23T21:06:17,canceled,
6800,1683,2024-12-02T15:48:58,delivered,1.0
6801,1683,2024-12-04T11:41:02,canceled,
6802,1683,2024-12-15T14:28:34,delivered,10.0
6803,1684,2024-06-07T00:58:21,shipped,
6804,1684,2024-07-13T07:16:58,delivered,8.0
6805,1684,2024-10-09T19:12:13,delivered,5.0
6806,1685,2024-11-24T09:03:34,delivered,6.0
6807,1685,2024-06-08T15:27:07,delivered,7.0
6808,1685,2024-11-21T10:34:01,delivered,10.0
6809,1685,2024-06-17T21:56:37,canceled,
6810,1686,2024-04-29T19:14:01,delivered,13.0
6811,1686,2023-04-19T21:59:32,canceled,
6812,1686,2023-09-18T21:15:06,delivered,1.0
6813,1686,2024-10-19T21:27:11,delivered,5.0
6814,1686,2023-08-31T13:44:56,delivered,12.0
6815,1686,2023-11-09T03:42:59,delivered,18.0
6816,1686,2024-10-19T16:55:43,delivered,3.0
6817,1686,2023-07-10T22:40:41,delivered,3.0
6818,1687,2024-04-11T12:25:05,canceled,
6819,1688,2024-03-30T14:35:51,shipped,
6820,1688,2023-11-30T17:21:17,delivered,4.0
6821,1688,2024-05-04T23:55:20,delivered,2.0
6822,1689,2024-02-19T23:23:20,delivered,2.0
6823,1690,2024-12-11T00:50:15,delivered,2.0
6824,1691,2024-05-27T19:10:15,delivered,4.0
6825,1692,2024-12-12T10:51:14,delivered,2.0
6826,1692,2024-08-13T18:02:13,shipped,
6827,1692,2024-09-03T09:19:30,delivered,12.0
6828,1692,2024-09-01T14:05:11,delivered,1.0
6829,1692,2024-10-04T11:15:29,delivered,7.0
6830,1692,2024-10-31T11:20:16,delivered,6.0
6831,1692,2024-08-28T23:28:26,shipped,
6832,1692,2024-08-27T10:39:51,canceled,
6833,1693,2024-12-08T23:20:01,canceled,
6834,1693,2024-08-05T22:54:50,delivered,3.0
6835,1693,2024-12-29T08:34:00,delivered,7.0
6836,1693,2024-08-19T16:42:00,delivered,5.0
6837,1693,2024-11-18T03:49:37,delivered,4.0
6838,1693,2024-12-17T00:09:49,shipped,
6839,1693,2024-09-23T17:44:51,shipped,
6840,1693,2024-07-16T23:55:16,delivered,2.0
6841,1693,2024-11-30T21:40:01,canceled,
6842,1694,2024-11-25T23:07:38,delivered,2.0
6843,1694,2024-05-28T11:51:42,shipped,
6844,1694,2024-11-24T08:55:26,delivered,4.0
6845,1694,2024-06-24T23:18:00,delivered,5.0
6846,1695,2024-10-15T00:31:08,delivered,4.0
6847,1695,2023-10-26T15:04:30,delivered,9.0
6848,1696,2024-11-26T00:56:11,canceled,
6849,1696,2024-11-21T20:05:13,shipped,
6850,1696,2024-07-10T00:01:00,delivered,3.0
6851,1696,2024-11-21T17:26:31,canceled,
6852,1697,2024-12-23T22:49:56,delivered,1.0
6853,1697,2024-07-24T19:44:52,delivered,13.0
6854,1698,2024-06-22T06:03:17,delivered,3.0
6855,1699,2024-02-21T23:34:34,delivered,10.0
6856,1699,2023-09-16T12:41:05,canceled,
6857,1699,2024-03-27T00:05:41,canceled,
6858,1699,2023-10-19T22:33:38,canceled,
6859,1700,2024-12-13T11:13:23,delivered,3.0
6860,1700,2024-12-02T06:05:53,canceled,
6861,1700,2023-11-06T20:22:07,shipped,
6862,1701,2024-06-13T17:44:35,canceled,
6863,1701,2024-07-22T11:47:21,delivered,1.0
6864,1701,2024-10-11T08:21:47,delivered,7.0
6865,1701,2023-11-26T18:46:02,canceled,
6866,1702,2024-03-18T23:50:25,delivered,2.0
6867,1702,2023-05-13T15:49:33,delivered,5.0
6868,1703,2024-06-02T13:18:50,delivered,3.0
6869,1703,2024-07-23T14:54:18,delivered,9.0
6870,1704,2023-05-28T22:11:57,delivered,5.0
6871,1704,2024-02-29T22:50:10,canceled,
6872,1704,2024-07-18T21:41:32,shipped,
6873,1704,2023-07-07T10:00:23,delivered,1.0
6874,1704,2023-06-21T02:35:10,shipped,
6875,1704,2023-09-12T18:41:22,delivered,8.0
6876,1704,2024-09-29T17:36:32,delivered,4.0
6877,1704,2023-05-15T20:58:59,delivered,8.0
6878,1705,2024-10-11T14:29:04,delivered,4.0
6879,1705,2024-09-17T23:54:46,delivered,1.0
6880,1706,2023-08-26T12:56:35,delivered,7.0
6881,1706,2024-03-05T23:56:32,canceled,
6882,1706,2024-11-02T11:42:20,canceled,
6883,1706,2023-12-12T12:01:16,delivered,8.0
6884,1707,2024-12-26T15:21:08,shipped,
6885,1707,2024-12-14T15:27:00,shipped,
6886,1708,2024-12-29T13:50:30,delivered,20.0
6887,1708,2024-12-30T17:36:12,canceled,
6888,1708,2024-12-30T04:13:36,shipped,
6889,1708,2024-12-30T09:48:19,delivered,2.0
6890,1708,2024-12-31T17:38:36,delivered,15.0
6891,1708,2024-12-31T14:03:58,delivered,4.0
6892,1708,2024-12-29T12:08:06,delivered,5.0
6893,1708,2024-12-28T22:29:58,delivered,2.0
6894,1708,2024-12-31T09:05:47,delivered,4.0
6895,1709,2024-10-19T18:22:56,delivered,4.0
6896,1710,2023-11-03T01:39:31,canceled,
6897,1710,2024-01-04T00:33:39,delivered,16.0
6898,1710,2024-09-04T20:12:59,canceled,
6899,1710,2024-07-10T12:31:57,delivered,6.0
6900,1710,2023-11-08T12:04:57,shipped,
6901,1710,2024-07-16T19:40:58,delivered,12.0
6902,1711,2024-10-16T17:21:55,shipped,
6903,1711,2024-10-26T17:13:13,delivered,2.0
6904,1712,2024-01-26T12:30:10,delivered,1.0
6905,1712,2024-07-13T09:04:39,delivered,10.0
6906,1713,2024-10-12T23:08:07,canceled,
6907,1713,2024-10-18T10:28:46,delivered,1.0
6908,1713,2024-10-24T13:32:22,delivered,3.0
6909,1713,2024-09-29T07:07:47,delivered,1.0
6910,1714,2024-07-26T02:23:27,shipped,
6911,1714,2024-07-29T07:12:09,shipped,
6912,1714,2024-09-30T23:50:46,shipped,
6913,1714,2024-08-09T06:29:12,shipped,
6914,1714,2024-12-11T05:31:31,delivered,1.0
6915,1714,2024-07-21T02:56:54,shipped,
6916,1714,2024-12-23T13:44:30,delivered,5.0
6917,1714,2024-08-17T13:47:58,delivered,2.0
6918,1714,2024-11-27T18:55:26,delivered,6.0
6919,1715,2024-10-06T08:07:55,canceled,
6920,1715,2024-12-10T09:52:40,delivered,4.0
6921,1715,2024-10-12T17:28:29,delivered,5.0
6922,1715,2024-11-16T07:43:38,canceled,
6923,1715,2024-09-14T19:10:02,canceled,
6924,1715,2024-12-05T11:31:09,shipped,
6925,1716,2024-01-01T02:57:35,shipped,
6926,1716,2023-08-29T16:16:32,shipped,
6927,1717,2024-12-26T07:03:10,canceled,
6928,1717,2024-12-21T13:29:23,delivered,5.0
6929,1717,2024-12-21T05:05:42,canceled,
6930,1717,2024-12-29T10:59:42,delivered,1.0
6931,1718,2024-05-02T20:34:52,delivered,5.0
6932,1719,2023-11-16T08:16:12,delivered,9.0
6933,1719,2023-11-25T18:56:25,canceled,
6934,1719,2024-03-27T21:10:21,delivered,5.0
6935,1719,2024-10-26T09:31:36,delivered,15.0
6936,1719,2023-12-30T13:27:47,canceled,
6937,1719,2024-10-18T06:35:40,delivered,4.0
6938,1719,2024-04-14T06:31:20,canceled,
6939,1719,2024-10-29T07:33:38,delivered,7.0
6940,1720,2024-12-04T18:43:33,delivered,4.0
6941,1720,2024-12-25T09:20:11,canceled,
6942,1720,2024-12-29T02:42:14,delivered,2.0
6943,1720,2024-12-27T14:07:18,delivered,3.0
6944,1721,2023-12-17T10:11:18,canceled,
6945,1721,2023-11-20T23:38:58,canceled,
6946,1721,2023-12-18T08:56:36,canceled,
6947,1721,2023-11-18T21:34:09,shipped,
6948,1721,2024-04-21T05:29:18,delivered,17.0
6949,1721,2023-08-17T09:47:36,canceled,
6950,1721,2024-01-07T12:46:46,delivered,4.0
6951,1721,2024-06-12T18:28:17,delivered,2.0
6952,1721,2024-04-02T19:30:52,delivered,11.0
6953,1722,2023-07-25T08:56:59,delivered,5.0
6954,1722,2024-01-23T13:06:51,delivered,5.0
6955,1722,2023-05-19T04:13:14,delivered,10.0
6956,1722,2024-03-10T23:53:06,shipped,
6957,1722,2024-03-08T23:06:12,delivered,5.0
6958,1722,2024-07-17T01:18:07,delivered,2.0
6959,1723,2024-12-14T08:12:32,delivered,3.0
6960,1723,2024-11-27T08:43:59,shipped,
6961,1723,2024-11-15T22:18:04,shipped,
6962,1723,2024-12-22T14:10:58,shipped,
6963,1724,2024-12-24T17:46:46,canceled,
6964,1725,2024-11-08T07:22:14,shipped,
6965,1725,2024-07-31T14:08:17,delivered,5.0
6966,1725,2023-09-26T03:44:06,delivered,4.0
6967,1725,2024-04-11T14:15:38,delivered,2.0
6968,1725,2024-08-02T01:25:00,canceled,
6969,1725,2024-04-03T21:30:30,delivered,6.0
6970,1725,2024-09-11T04:50:41,delivered,3.0
6971,1726,2024-12-29T09:10:37,delivered,2.0
6972,1726,2024-12-31T02:19:58,shipped,
6973,1727,2024-11-13T03:40:02,canceled,
6974,1727,2024-03-24T08:49:02,delivered,1.0
6975,1727,2024-09-12T05:21:05,delivered,10.0
6976,1727,2023-11-18T05:15:28,delivered,2.0
6977,1727,2023-11-11T09:48:52,delivered,7.0
6978,1727,2023-11-19T05:18:09,delivered,2.0
6979,1728,2024-05-21T05:24:45,delivered,4.0
6980,1728,2024-05-30T00:32:56,delivered,3.0
6981,1728,2024-10-02T05:51:57,delivered,1.0
6982,1728,2024-12-16T17:46:43,shipped,
6983,1728,2024-08-09T08:22:59,delivered,16.0
6984,1728,2024-06-14T23:09:50,delivered,1.0
6985,1728,2024-11-20T18:54:44,delivered,4.0
6986,1728,2024-08-20T10:24:30,delivered,2.0
6987,1728,2024-12-31T21:42:09,delivered,3.0
6988,1729,2024-08-31T10:00:54,delivered,5.0
6989,1729,2024-10-13T13:42:57,delivered,7.0
6990,1729,2024-11-07T15:24:12,delivered,2.0
6991,1730,2023-11-07T17:50:09,canceled,
6992,1730,2024-11-05T07:12:06,delivered,3.0
6993,1731,2024-08-11T21:46:49,canceled,
6994,1731,2024-10-26T16:24:04,delivered,3.0
6995,1731,2024-06-01T10:56:56,delivered,12.0
6996,1731,2024-07-21T15:44:06,delivered,9.0
6997,1732,2024-07-30T07:09:54,shipped,
6998,1732,2024-12-19T11:50:54,delivered,5.0
6999,1732,2024-04-21T14:00:34,delivered,10.0
7000,1732,2024-09-03T01:32:33,canceled,
7001,1732,2024-08-27T10:53:49,delivered,1.0
7002,1732,2024-06-25T09:09:42,delivered,5.0
7003,1733,2024-12-31T20:39:17,delivered,2.0
7004,1733,2024-12-31T12:41:12,delivered,7.0
7005,1733,2024-12-27T06:53:15,delivered,1.0
7006,1733,2024-11-04T12:27:07,shipped,
7007,1733,2024-12-15T16:16:00,shipped,
7008,1734,2024-03-28T22:11:16,delivered,5.0
7009,1734,2024-07-03T12:23:20,shipped,
7010,1734,2024-03-18T18:31:25,canceled,
7011,1734,2024-08-11T17:22:01,delivered,5.0
7012,1734,2024-10-20T00:09:47,shipped,
7013,1734,2024-11-28T15:51:52,shipped,
7014,1734,2024-07-18T14:20:18,canceled,
7015,1734,2024-10-12T22:56:29,delivered,6.0
7016,1735,2024-02-26T19:56:29,delivered,4.0
7017,1736,2024-10-21T13:13:06,delivered,4.0
7018,1736,2024-06-18T05:04:31,delivered,6.0
7019,1736,2024-06-15T13:26:03,canceled,
7020,1736,2024-08-23T22:47:18,delivered,7.0
7021,1736,2024-10-15T12:55:41,canceled,
7022,1737,2024-01-07T05:12:01,delivered,4.0
7023,1737,2024-08-17T00:57:10,canceled,
7024,1737,2024-12-14T11:23:55,shipped,
7025,1737,2024-07-06T09:42:28,delivered,5.0
7026,1737,2024-05-16T07:13:51,canceled,
7027,1737,2024-07-09T11:39:25,delivered,4.0
7028,1738,2023-05-26T14:51:14,canceled,
7029,1738,2023-03-04T07:33:50,delivered,10.0
7030,1738,2024-12-31T09:42:09,delivered,6.0
7031,1738,2023-03-10T12:12:08,canceled,
7032,1738,2024-02-28T19:25:26,delivered,10.0
7033,1738,2023-03-23T06:47:03,delivered,2.0
7034,1739,2024-11-05T10:02:08,shipped,
7035,1740,2024-12-08T15:57:31,canceled,
7036,1740,2024-12-05T10:34:32,delivered,5.0
7037,1740,2024-11-25T01:20:51,delivered,2.0
7038,1740,2024-12-10T19:05:08,delivered,8.0
7039,1740,2024-11-17T04:55:21,delivered,5.0
7040,1740,2024-12-14T00:20:14,delivered,1.0
7041,1741,2023-07-15T03:48:54,delivered,12.0
7042,1741,2023-03-26T00:55:44,delivered,3.0
7043,1741,2023-05-08T15:59:42,delivered,1.0
7044,1741,2023-12-31T20:45:13,delivered,2.0
7045,1742,2024-02-20T15:04:56,delivered,4.0
7046,1742,2024-04-18T02:40:18,delivered,1.0
7047,1743,2024-08-02T07:32:04,delivered,7.0
7048,1743,2024-07-04T03:12:35,delivered,1.0
7049,1743,2024-12-21T11:31:23,delivered,1.0
7050,1743,2024-10-21T16:11:50,delivered,9.0
7051,1743,2024-07-28T19:01:10,delivered,1.0
7052,1743,2024-10-07T00:45:55,shipped,
7053,1743,2024-05-21T16:40:08,delivered,6.0
7054,1743,2024-05-07T12:11:43,delivered,3.0
7055,1744,2024-12-28T17:08:39,delivered,9.0
7056,1744,2024-06-16T23:33:44,delivered,5.0
7057,1745,2024-04-05T18:09:52,delivered,7.0
7058,1745,2024-11-18T01:18:42,delivered,12.0
7059,1746,2024-03-16T05:18:07,delivered,8.0
7060,1746,2023-12-28T19:52:11,canceled,
7061,1746,2024-12-16T06:26:13,delivered,3.0
7062,1746,2024-07-22T01:15:19,canceled,
7063,1746,2024-02-15T11:33:48,delivered,9.0
7064,1747,2024-08-17T21:12:05,canceled,
7065,1747,2024-10-13T02:42:28,shipped,
7066,1747,2024-10-21T02:08:42,delivered,5.0
7067,1747,2024-12-21T04:09:36,delivered,4.0
7068,1747,2024-12-07T04:01:36,shipped,
7069,1747,2024-09-30T18:47:58,shipped,
7070,1747,2024-09-02T12:12:45,canceled,
7071,1747,2024-10-18T22:40:08,delivered,6.0
7072,1747,2024-08-25T05:24:43,delivered,4.0
7073,1747,2024-12-14T08:50:30,shipped,
7074,1747,2024-11-22T15:55:23,delivered,2.0
7075,1748,2024-08-11T12:10:14,delivered,3.0
7076,1748,2024-09-05T17:03:04,delivered,2.0
7077,1748,2024-12-06T17:08:21,delivered,2.0
7078,1749,2024-08-08T18:28:51,delivered,5.0
7079,1749,2024-12-05T04:54:22,delivered,4.0
7080,1749,2024-04-10T23:02:55,delivered,6.0
7081,1749,2024-04-08T06:57:14,canceled,
7082,1750,2024-05-27T20:59:01,delivered,1.0
7083,1750,2024-05-04T14:01:47,delivered,6.0
7084,1750,2023-07-21T21:28:04,delivered,4.0
7085,1750,2024-04-02T02:06:35,canceled,
7086,1751,2024-12-17T15:24:38,delivered,3.0
7087,1751,2024-12-28T08:42:54,shipped,
7088,1751,2024-12-26T23:51:18,canceled,
7089,1752,2024-05-19T14:14:19,delivered,3.0
7090,1752,2024-03-19T08:19:13,delivered,1.0
7091,1752,2024-01-06T01:36:12,delivered,5.0
7092,1752,2024-06-05T15:35:26,delivered,1.0
7093,1752,2023-02-06T19:09:20,canceled,
7094,1753,2023-07-30T22:09:06,delivered,6.0
7095,1753,2023-12-19T13:07:58,delivered,14.0
7096,1753,2024-11-09T01:17:52,delivered,2.0
7097,1753,2024-04-25T02:50:01,shipped,
7098,1753,2023-10-18T09:30:42,delivered,3.0
7099,1754,2024-10-19T00:28:04,canceled,
7100,1755,2024-04-04T16:01:40,delivered,6.0
7101,1755,2024-11-27T03:59:20,canceled,
7102,1755,2024-12-13T07:39:49,delivered,1.0
7103,1755,2024-03-21T08:37:45,delivered,4.0
7104,1756,2024-12-20T10:09:39,shipped,
7105,1756,2024-12-09T17:24:43,delivered,4.0
7106,1756,2024-12-27T01:28:47,delivered,3.0
7107,1756,2024-12-26T07:14:53,canceled,
7108,1756,2024-12-16T16:13:48,delivered,8.0
7109,1757,2024-11-12T06:27:27,shipped,
7110,1757,2024-11-27T20:21:02,delivered,6.0
7111,1757,2024-12-20T16:05:47,delivered,1.0
7112,1758,2024-06-22T07:24:17,delivered,1.0
7113,1758,2024-02-21T09:25:09,canceled,
7114,1758,2024-10-29T10:21:24,delivered,2.0
7115,1759,2023-04-07T18:51:51,delivered,9.0
7116,1759,2023-05-02T07:33:15,delivered,8.0
7117,1759,2023-08-02T00:06:40,delivered,5.0
7118,1759,2023-07-14T14:44:46,delivered,4.0
7119,1760,2024-06-30T17:48:22,canceled,
7120,1760,2024-07-04T04:08:32,delivered,3.0
7121,1760,2024-07-25T09:29:34,delivered,4.0
7122,1760,2024-11-02T10:31:10,canceled,
7123,1760,2024-07-27T02:43:36,delivered,7.0
7124,1760,2024-08-19T04:48:52,delivered,5.0
7125,1761,2023-05-03T06:10:00,canceled,
7126,1761,2023-09-26T19:02:59,canceled,
7127,1762,2024-12-31T15:00:36,delivered,5.0
7128,1762,2024-11-16T19:18:40,shipped,
7129,1762,2024-12-06T09:06:30,shipped,
7130,1763,2024-03-26T12:49:33,delivered,3.0
7131,1763,2023-12-16T08:29:36,shipped,
7132,1763,2024-04-25T11:03:21,delivered,2.0
7133,1764,2024-06-03T16:03:44,delivered,4.0
7134,1764,2024-03-12T18:38:40,delivered,2.0
7135,1765,2024-11-20T17:02:01,shipped,
7136,1765,2024-02-27T03:48:41,shipped,
7137,1765,2024-08-28T00:35:02,delivered,3.0
7138,1765,2024-02-01T23:23:05,delivered,3.0
7139,1765,2024-02-20T10:45:19,delivered,4.0
7140,1765,2024-12-17T05:48:45,delivered,1.0
7141,1766,2024-10-07T00:09:53,shipped,
7142,1766,2024-04-29T00:43:06,delivered,1.0
7143,1766,2024-08-24T18:24:39,shipped,
7144,1767,2024-02-15T04:42:45,canceled,
7145,1768,2024-07-20T04:45:43,shipped,
7146,1768,2023-09-15T23:15:04,delivered,4.0
7147,1768,2023-12-12T00:38:48,canceled,
7148,1768,2024-08-12T20:02:39,delivered,4.0
7149,1768,2023-07-24T09:14:20,delivered,8.0
7150,1769,2024-05-08T19:02:53,delivered,11.0
7151,1770,2023-06-29T05:00:15,shipped,
7152,1770,2023-11-19T20:14:22,canceled,
7153,1770,2023-06-07T17:27:12,delivered,3.0
7154,1770,2023-08-30T22:29:58,delivered,8.0
7155,1771,2024-05-10T15:28:03,delivered,2.0
7156,1771,2024-07-11T08:13:28,delivered,6.0
7157,1771,2024-01-30T02:33:52,delivered,3.0
7158,1772,2024-12-13T12:38:10,delivered,2.0
7159,1772,2024-12-09T18:03:54,shipped,
7160,1772,2024-12-28T11:11:53,delivered,2.0
7161,1772,2024-12-05T01:40:06,delivered,5.0
7162,1772,2024-11-30T16:08:22,shipped,
7163,1772,2024-12-18T12:09:44,delivered,11.0
7164,1772,2024-12-17T17:37:40,canceled,
7165,1772,2024-12-21T02:10:18,canceled,
7166,1773,2024-04-17T07:36:31,delivered,5.0
7167,1774,2024-12-18T09:13:07,delivered,8.0
7168,1775,2023-08-07T15:49:17,canceled,
7169,1775,2024-07-24T15:08:12,canceled,
7170,1776,2024-12-19T18:30:24,canceled,
7171,1776,2024-12-28T12:27:09,delivered,3.0
7172,1776,2024-12-25T13:10:06,canceled,
7173,1776,2024-12-17T02:11:27,delivered,6.0
7174,1776,2024-12-23T01:04:24,delivered,1.0
7175,1777,2024-05-26T21:40:48,delivered,5.0
7176,1777,2024-05-19T02:14:08,canceled,
7177,1777,2024-10-24T18:35:45,delivered,9.0
7178,1777,2024-12-27T21:51:50,canceled,
7179,1777,2024-12-02T04:36:08,delivered,2.0
7180,1778,2024-04-24T13:55:25,delivered,6.0
7181,1778,2024-01-22T17:09:07,delivered,6.0
7182,1778,2024-11-14T00:14:13,delivered,6.0
7183,1778,2024-03-24T12:57:51,canceled,
7184,1778,2024-12-28T12:26:44,delivered,3.0
7185,1778,2024-02-28T09:10:06,delivered,1.0
7186,1778,2024-01-26T21:16:05,canceled,
7187,1778,2024-12-31T20:50:27,delivered,1.0
7188,1778,2024-02-22T11:59:13,delivered,3.0
7189,1778,2024-12-15T06:10:18,delivered,12.0
7190,1778,2024-01-01T09:27:54,delivered,4.0
7191,1779,2024-12-16T00:24:24,delivered,2.0
7192,1779,2024-07-24T14:01:14,canceled,
7193,1780,2024-07-15T02:16:23,delivered,5.0
7194,1780,2024-03-20T05:20:34,shipped,
7195,1780,2024-01-13T08:10:53,delivered,4.0
7196,1780,2024-08-05T08:44:25,shipped,
7197,1780,2024-01-28T02:12:34,delivered,9.0
7198,1781,2024-05-23T19:30:04,delivered,7.0
7199,1782,2024-11-08T14:01:33,canceled,
7200,1782,2024-12-12T23:09:57,shipped,
7201,1783,2024-06-30T07:15:30,delivered,2.0
7202,1783,2024-08-08T16:56:34,delivered,5.0
7203,1784,2024-12-23T07:02:46,delivered,3.0
7204,1784,2024-12-20T04:27:48,delivered,4.0
7205,1784,2024-12-07T13:45:56,delivered,3.0
7206,1784,2024-12-25T07:11:25,delivered,9.0
7207,1784,2024-11-28T20:43:21,canceled,
7208,1785,2024-04-22T15:28:46,delivered,2.0
7209,1785,2024-05-19T06:10:31,delivered,1.0
7210,1785,2024-10-23T23:24:45,canceled,
7211,1785,2024-04-17T06:16:22,canceled,
7212,1785,2024-01-25T16:54:35,shipped,
7213,1786,2024-12-03T14:44:20,canceled,
7214,1786,2024-12-18T15:25:23,delivered,3.0
7215,1786,2024-11-20T03:20:58,canceled,
7216,1786,2024-12-23T13:04:55,delivered,9.0
7217,1787,2024-12-13T06:16:54,delivered,5.0
7218,1787,2024-12-01T18:18:17,delivered,4.0
7219,1787,2024-12-04T06:53:06,delivered,4.0
7220,1787,2024-10-18T12:25:11,delivered,5.0
7221,1787,2024-12-31T03:29:27,delivered,3.0
7222,1787,2024-10-09T06:34:48,delivered,10.0
7223,1787,2024-10-28T03:04:02,delivered,3.0
7224,1787,2024-11-15T23:46:50,delivered,8.0
7225,1788,2023-10-15T07:37:43,delivered,2.0
7226,1788,2024-04-17T11:23:08,delivered,2.0
7227,1788,2024-04-16T05:52:28,delivered,10.0
7228,1788,2024-02-01T13:08:03,delivered,14.0
7229,1788,2023-12-14T03:13:25,delivered,4.0
7230,1789,2024-05-27T14:41:27,delivered,5.0
7231,1789,2024-10-17T21:26:10,canceled,
7232,1790,2024-12-17T16:20:51,delivered,6.0
7233,1790,2024-12-05T00:04:04,delivered,4.0
7234,1790,2024-12-14T07:08:33,delivered,6.0
7235,1790,2024-11-01T12:00:21,delivered,4.0
7236,1791,2024-11-13T18:46:22,canceled,
7237,1792,2024-12-17T08:33:57,delivered,4.0
7238,1792,2024-12-25T11:21:21,canceled,
7239,1792,2024-12-04T14:42:07,delivered,7.0
7240,1792,2024-12-31T16:19:41,delivered,2.0
7241,1793,2024-02-20T00:50:17,delivered,4.0
7242,1793,2024-10-26T05:06:08,delivered,6.0
7243,1793,2024-09-03T22:57:46,delivered,4.0
7244,1793,2024-04-14T19:42:54,delivered,8.0
7245,1794,2023-08-12T03:26:13,delivered,2.0
7246,1794,2023-09-14T21:33:20,shipped,
7247,1794,2023-05-24T03:49:03,delivered,8.0
7248,1794,2024-04-04T10:51:08,delivered,7.0
7249,1794,2024-11-05T02:13:03,canceled,
7250,1794,2023-05-18T08:38:47,delivered,1.0
7251,1794,2023-05-14T00:13:23,delivered,1.0
7252,1794,2024-09-27T00:37:01,delivered,17.0
7253,1794,2023-12-15T15:09:23,delivered,4.0
7254,1794,2023-10-30T06:45:48,delivered,9.0
7255,1795,2024-04-23T09:41:13,shipped,
7256,1795,2023-09-17T21:02:29,delivered,1.0
7257,1795,2023-08-25T21:42:40,delivered,2.0
7258,1795,2023-06-24T21:55:40,delivered,2.0
7259,1795,2024-09-19T23:25:37,delivered,1.0
7260,1795,2024-05-18T20:53:48,delivered,11.0
7261,1795,2024-12-10T00:59:37,delivered,7.0
7262,1796,2024-03-11T12:23:27,canceled,
7263,1797,2024-03-24T22:43:17,delivered,4.0
7264,1797,2024-09-17T22:59:53,delivered,4.0
7265,1797,2024-11-22T07:33:27,delivered,6.0
7266,1797,2024-05-13T13:31:48,delivered,6.0
7267,1797,2024-03-29T13:03:50,delivered,2.0
7268,1798,2024-08-08T06:17:27,delivered,10.0
7269,1798,2024-12-19T23:33:05,canceled,
7270,1798,2024-03-26T21:41:50,delivered,2.0
7271,1798,2024-12-08T12:01:54,delivered,4.0
7272,1798,2024-07-11T20:45:33,canceled,
7273,1799,2023-10-27T12:07:27,canceled,
7274,1799,2024-11-01T10:31:46,delivered,5.0
7275,1799,2023-11-30T22:49:11,delivered,8.0
7276,1799,2024-08-02T02:40:46,canceled,
7277,1799,2024-11-07T14:34:38,delivered,3.0
7278,1799,2024-12-28T13:07:01,delivered,5.0
