customer_id,customer_city,signup_date
1963,Madaba,2023-06-22
1964,Amman,2024-03-19
1965,Zarqa,2024-05-23
1966,Zarqa,2024-01-27
1967,Amman,2023-06-26
1968,Amman,2023-08-08
1969,Amman,2023-10-09
1970,Amman,2024-04-01
1971,Amman,2023-02-05
1972,Madaba,2024-09-26
1973,Amman,2023-09-09
1974,Irbid,2023-10-30
1975,Amman,2024-02-26
1976,Salt,2024-05-05
1977,Amman,2023-03-31
1978,Irbid,2024-01-28
1979,Karak,2024-03-05
1980,Karak,2024-10-20
1981,Amman,2023-09-13
1982,Madaba,2024-07-10
1983,Irbid,2024-01-27
1984,Irbid,2024-05-06
1985,Amman,2024-05-11
1986,Amman,2024-08-02
1987,Aqaba,2023-11-26
1988,Irbid,2023-10-04
1989,Irbid,2023-01-27
1990,Aqaba,2024-09-03
1991,Aqaba,2023-01-31
1992,Amman,2023-03-01
1993,Zarqa,2024-06-26
1994,Amman,2024-08-21
1995,Aqaba,2023-06-13
1996,Zarqa,2023-09-11
1997,Mafraq,2023-09-04
1998,Amman,2024-06-30
1999,Amman,2023-08-13
2000,Amman,2024-02-02
2001,Amman,2023-06-27
2002,Amman,2023-08-31
2003,Salt,2023-11-22
2004,Amman,2024-08-28
2005,Amman,2024-12-21
2006,Aqaba,2024-08-04
2007,Irbid,2023-05-26
2008,Aqaba,2023-07-12
2009,Amman,2024-07-09
2010,Irbid,2023-06-29
2011,Amman,2023-02-08
2012,Amman,2023-02-27
2013,Salt,2024-09-08
2014,Amman,2023-01-21
2015,Irbid,2024-05-04
2016,Amman,2023-12-06
2017,Amman,2023-07-26
2018,Karak,2023-12-15
2019,Amman,2023-11-28
2020,Zarqa,2023-01-23
2021,Mafraq,2024-08-23
2022,Zarqa,2023-04-24
2023,Salt,2024-01-09
2024,Amman,2024-01-18
2025,Amman,2024-08-23
2026,Amman,2023-12-11
2027,Aqaba,2023-11-27
2028,Mafraq,2023-06-11
2029,Amman,2024-10-16
2030,Zarqa,2024-10-26
2031,Amman,2023-06-28
2032,Zarqa,2024-12-11
2033,Irbid,2024-01-01
2034,Mafraq,2024-11-12
2035,Zarqa,2023-06-29
2036,Amman,2023-11-11
2037,Amman,2023-05-11
2038,Amman,2023-01-02
2039,Amman,2024-02-05
2040,Amman,2023-02-03
2041,Karak,2024-09-08
2042,Zarqa,2024-09-18
2043,Irbid,2024-10-16
2044,Amman,2023-04-17
2045,Karak,2023-05-25
2046,Aqaba,2023-03-21
2047,Amman,2023-12-22
2048,Aqaba,2023-06-21
2049,Irbid,2023-04-01
2050,Amman,2023-12-10
2051,Irbid,2023-01-12
2052,Irbid,2023-08-03
2053,Amman,2024-12-10
2054,Salt,2023-12-25
2055,Karak,2023-04-21
2056,Zarqa,2023-02-19
2057,Irbid,2024-03-24
2058,Amman,2023-06-20
2059,Zarqa,2024-05-19
2060,Irbid,2023-12-26
2061,Amman,2024-01-20
2062,Irbid,2024-05-05
2063,Madaba,2024-10-28
2064,Irbid,2023-06-16
2065,Amman,2023-03-17
2066,Madaba,2023-10-29
2067,Amman,2023-11-23
2068,Amman,2023-04-18
2069,Amman,2023-12-17
2070,Amman,2024-01-20
2071,Aqaba,2023-03-18
2072,Irbid,2023-04-06
2073,Amman,2024-08-31
2074,Karak,2024-05-09
2075,Karak,2024-03-17
2076,Karak,2023-06-18
2077,Amman,2024-03-20
2078,Irbid,2023-02-24
2079,Mafraq,2023-12-06
2080,Aqaba,2023-07-14
2081,Amman,2024-12-14
2082,Amman,2024-07-07
2083,Irbid,2024-11-07
2084,Salt,2023-11-01
2085,Irbid,2023-04-09
2086,Irbid,2024-02-07
2087,Amman,2024-07-16
2088,Zarqa,2023-06-07
2089,Madaba,2024-01-05
2090,Amman,2024-03-13
2091,Aqaba,2023-10-29
2092,Mafraq,2024-09-06
2093,Amman,2023-07-24
2094,Irbid,2023-01-27
2095,Amman,2023-06-24
2096,Madaba,2023-10-26
2097,Zarqa,2024-04-29
2098,Zarqa,2023-11-12
2099,Madaba,2024-04-27
2100,Amman,2024-11-07
2101,Salt,2023-04-04
2102,Irbid,2024-07-11
2103,Amman,2023-07-09
2104,Aqaba,2024-01-26
2105,Madaba,2023-07-11
2106,Amman,2023-02-15
2107,Karak,2024-03-26
2108,Salt,2023-09-27
2109,Amman,2023-10-03
2110,Mafraq,2023-03-05
2111,Amman,2024-12-14
2112,Amman,2023-03-29
2113,Amman,2024-07-08
2114,Karak,2024-08-26
2115,Zarqa,2024-07-20
2116,Amman,2024-02-01
2117,Irbid,2024-03-04
2118,Zarqa,2024-12-04
2119,Amman,2024-08-09
2120,Karak,2024-05-02
2121,Madaba,2023-03-22
2122,Irbid,2023-02-05
2123,Mafraq,2024-08-07
2124,Amman,2024-08-08
2125,Mafraq,2023-05-31
2126,Zarqa,2024-04-04
2127,Zarqa,2023-06-21
2128,Amman,2023-07-17
2129,Karak,2023-02-13
2130,Irbid,2023-03-22
2131,Amman,2023-07-26
2132,Amman,2023-06-01
2133,Irbid,2023-09-22
2134,Irbid,2023-03-10
2135,Aqaba,2024-02-02
2136,Karak,2024-02-11
2137,Amman,2023-11-30
2138,Aqaba,2024-06-16
2139,Amman,2023-01-13
2140,Karak,2024-08-24
2141,Madaba,2024-03-05
2142,Irbid,2024-02-29
2143,Aqaba,2023-06-01
2144,Amman,2024-08-25
2145,Irbid,2023-04-13
2146,Madaba,2024-07-30
2147,Irbid,2023-10-20
2148,Amman,2023-12-19
2149,Irbid,2023-09-28
2150,Madaba,2024-11-01
2151,Amman,2024-08-08
2152,Amman,2024-04-29
2153,Aqaba,2023-06-26
2154,Madaba,2024-02-17
2155,Amman,2024-09-25
2156,Amman,2024-11-28
2157,Amman,2023-02-09
2158,Amman,2023-12-06
2159,Irbid,2023-02-20
2160,Aqaba,2023-10-03
2161,Zarqa,2023-01-21
2162,Zarqa,2023-11-07
2163,Amman,2023-10-15
2164,Karak,2024-12-13
2165,Irbid,2023-08-22
2166,Mafraq,2023-11-04
2167,Zarqa,2023-11-25
2168,Amman,2024-03-02
2169,Zarqa,2024-10-23
2170,Amman,2023-07-12
2171,Zarqa,2023-08-05
2172,Amman,2024-05-11
2173,Amman,2024-01-18
2174,Karak,2024-06-11
2175,Amman,2023-03-09
2176,Madaba,2024-12-27
2177,Amman,2024-02-18
2178,Zarqa,2024-06-20
2179,Aqaba,2023-01-30
2180,Irbid,2023-07-17
2181,Amman,2023-03-01
2182,Amman,2023-02-03
2183,Amman,2023-02-21
2184,Amman,2024-12-22
2185,Zarqa,2023-10-08
2186,Salt,2024-04-20
2187,Karak,2024-02-11
2188,Aqaba,2023-05-07
2189,Madaba,2023-09-05
2190,Zarqa,2024-05-15
2191,Amman,2024-04-01
2192,Salt,2024-04-30
2193,Zarqa,2024-07-18
2194,Zarqa,2023-12-19
2195,Amman,2023-09-22
2196,Irbid,2023-10-19
2197,Irbid,2024-01-31
2198,Karak,2023-06-16
2199,Irbid,2023-08-08
2200,Amman,2024-10-24
2201,Mafraq,2024-11-24
2202,Amman,2023-10-03
2203,Irbid,2024-02-24
2204,Amman,2023-01-21
2205,Aqaba,2024-04-30
2206,Salt,2024-10-24
2207,Amman,2024-09-07
2208,Karak,2023-08-18
2209,Amman,2024-09-14
2210,Salt,2024-12-30
2211,Aqaba,2023-10-09
2212,Madaba,2024-01-21
2213,Amman,2024-04-15
2214,Mafraq,2023-08-12
2215,Aqaba,2023-11-06
2216,Amman,2024-09-30
2217,Madaba,2024-08-21
2218,Amman,2023-01-08
2219,Karak,2024-11-09
2220,Amman,2024-07-28
2221,Aqaba,2024-08-31
2222,Irbid,2023-10-17
2223,Amman,2024-12-01
2224,Amman,2024-05-08
2225,Amman,2023-12-11
2226,Irbid,2024-10-17
2227,Amman,2023-10-11
2228,Zarqa,2024-11-02
2229,Amman,2023-11-02
2230,Amman,2023-06-03
2231,Aqaba,2023-09-04
2232,Amman,2024-09-06
2233,Salt,2024-11-07
2234,Karak,2024-11-28
2235,Zarqa,2023-01-27
2236,Zarqa,2024-05-24
2237,Karak,2023-09-23
2238,Amman,2024-02-19
2239,Amman,2023-02-06
2240,Amman,2024-12-26
2241,Madaba,2023-07-14
2242,Amman,2023-08-16
2243,Zarqa,2024-10-15
2244,Mafraq,2024-11-18
2245,Karak,2024-06-03
2246,Irbid,2023-06-24
2247,Amman,2024-07-25
2248,Madaba,2023-10-28
2249,Zarqa,2024-04-27
2250,Amman,2023-09-22
2251,Amman,2023-07-07
2252,Salt,2024-11-01
2253,Zarqa,2023-08-16
2254,Madaba,2023-08-17
2255,Karak,2024-03-06
2256,Zarqa,2024-01-16
2257,Irbid,2024-08-22
2258,Irbid,2024-04-19
2259,Amman,2024-04-26
2260,Irbid,2024-10-11
2261,Aqaba,2024-08-17
2262,Zarqa,2023-03-14
2263,Karak,2023-07-19
2264,Irbid,2023-05-03
2265,Zarqa,2024-06-26
2266,Zarqa,2024-02-28
2267,Zarqa,2023-06-04
2268,Aqaba,2023-07-25
2269,Amman,2024-02-24
2270,Irbid,2024-04-13
2271,Amman,2023-11-20
2272,Amman,2023-03-24
2273,Irbid,2023-12-07
2274,Zarqa,2023-07-01
2275,Mafraq,2024-10-11
2276,Zarqa,2023-01-05
2277,Aqaba,2023-10-08
2278,Irbid,2023-06-22
2279,Zarqa,2023-06-12
2280,Amman,2023-04-01
2281,Amman,2024-09-21
2282,Amman,2024-10-10
2283,Irbid,2024-02-18
2284,Amman,2024-05-03
2285,Amman,2023-01-05
2286,Amman,2024-06-30
2287,Mafraq,2024-01-18
2288,Amman,2023-11-26
2289,Irbid,2023-07-15
2290,Amman,2024-11-23
2291,Zarqa,2024-10-03
2292,Amman,2023-08-20
2293,Amman,2023-11-16
2294,Irbid,2023-04-16
2295,Amman,2024-05-30
2296,Amman,2023-11-10
2297,Amman,2023-03-08
2298,Amman,2023-11-02
2299,Amman,2024-04-11
2300,Amman,2024-09-02
2301,Madaba,2023-12-12
2302,Zarqa,2024-12-04
2303,Irbid,2023-12-17
2304,Amman,2024-01-03
2305,Salt,2023-06-18
2306,Amman,2023-01-20
2307,Amman,2023-08-18
2308,Zarqa,2023-08-05
2309,Amman,2024-08-26
2310,Amman,2023-06-23
2311,Irbid,2024-01-11
2312,Karak,2023-02-08
2313,Irbid,2024-10-17
2314,Aqaba,2024-07-01
2315,Mafraq,2023-02-19
2316,Amman,2023-02-19
2317,Amman,2024-10-31
2318,Amman,2023-02-19
2319,Irbid,2024-03-02
2320,Amman,2024-01-25
2321,Salt,2024-07-14
2322,Aqaba,2024-04-30
2323,Zarqa,2023-07-30
2324,Amman,2023-01-10
2325,Madaba,2024-03-06
2326,Mafraq,2024-11-09
2327,Madaba,2023-10-04
2328,Amman,2024-09-12
2329,Zarqa,2024-03-04
2330,Amman,2024-06-07
2331,Amman,2023-05-01
2332,Amman,2023-04-27
2333,Zarqa,2024-05-24
2334,Zarqa,2024-09-15
2335,Amman,2023-09-27
2336,Amman,2023-07-26
2337,Irbid,2024-12-21
2338,Amman,2023-10-30
2339,Amman,2023-02-10
2340,Amman,2024-05-23
2341,Aqaba,2024-12-05
2342,Amman,2023-12-05
2343,Amman,2023-01-03
2344,Amman,2024-11-18
2345,Salt,2023-04-24
2346,Zarqa,2024-11-16
2347,Zarqa,2023-06-02
2348,Amman,2024-06-07
2349,Zarqa,2023-04-14
2350,Amman,2024-10-21
2351,Zarqa,2024-04-12
2352,Salt,2023-09-28
2353,Zarqa,2023-02-21
2354,Karak,2023-06-28
2355,Aqaba,2023-10-25
2356,Amman,2024-11-24
2357,Salt,2024-03-12
2358,Amman,2023-04-08
2359,Irbid,2023-01-10
2360,Amman,2024-11-10
2361,Amman,2023-06-24
2362,Irbid,2024-01-02
2363,Amman,2024-09-28
2364,Irbid,2023-04-06
2365,Zarqa,2023-12-17
2366,Amman,2023-04-27
2367,Amman,2024-02-14
2368,Irbid,2023-10-06
2369,Amman,2024-12-07
2370,Aqaba,2024-03-07
2371,Zarqa,2023-06-20
2372,Karak,2023-05-16
2373,Aqaba,2023-06-13
2374,Irbid,2024-03-02
2375,Zarqa,2024-05-09
2376,Amman,2024-11-25
2377,Amman,2023-07-05
2378,Madaba,2024-01-24
2379,Irbid,2024-09-18
2380,Madaba,2024-12-01
2381,Madaba,2024-05-09
2382,Karak,2023-04-26
2383,Salt,2024-03-27
2384,Irbid,2023-03-06
2385,Amman,2024-11-01
2386,Zarqa,2023-01-13
2387,Amman,2024-08-13
2388,Zarqa,2023-08-18
2389,Aqaba,2024-06-15
2390,Zarqa,2024-12-05
2391,Amman,2023-04-08
2392,Amman,2024-11-08
2393,Irbid,2024-05-08
2394,Amman,2024-11-10
2395,Karak,2024-01-30
2396,Amman,2024-07-25
2397,Amman,2023-02-25
2398,Amman,2024-10-20
2399,Zarqa,2024-06-01
2400,Zarqa,2024-05-22
2401,Amman,2023-03-18
2402,Amman,2023-11-25
2403,Amman,2023-12-05
2404,Amman,2023-02-21
2405,Zarqa,2023-08-17
2406,Zarqa,2024-10-20
2407,Amman,2024-02-17
2408,Amman,2023-03-22
2409,Mafraq,2024-03-30
2410,Irbid,2024-04-03
2411,Zarqa,2024-05-25
2412,Amman,2023-11-20
2413,Irbid,2024-05-24
2414,Amman,2023-01-19
2415,Irbid,2024-02-18
2416,Mafraq,2023-02-06
2417,Amman,2024-07-16
2418,Amman,2023-04-04
2419,Amman,2024-09-25
2420,Amman,2023-11-08
2421,Amman,2024-07-29
2422,Amman,2024-11-01
2423,Aqaba,2023-12-16
2424,Irbid,2023-02-25
2425,Amman,2024-04-10
2426,Salt,2024-07-27
2427,Amman,2024-09-06
2428,Mafraq,2024-11-03
2429,Amman,2024-04-08
2430,Karak,2023-04-10
2431,Zarqa,2023-08-16
2432,Madaba,2023-12-16
2433,Mafraq,2024-10-10
2434,Amman,2024-07-14
2435,Mafraq,2024-01-18
2436,Amman,2023-02-16
2437,Amman,2024-05-19
2438,Amman,2024-02-24
2439,Irbid,2023-09-18
2440,Amman,2023-07-20
2441,Irbid,2023-05-04
2442,Irbid,2023-08-09
2443,Aqaba,2023-07-15
2444,Madaba,2023-04-21
2445,Irbid,2023-02-17
2446,Amman,2024-11-19
2447,Amman,2023-05-07
2448,Amman,2024-04-13
2449,Amman,2024-08-26
2450,Amman,2023-05-18
2451,Amman,2023-01-05
2452,Mafraq,2023-02-19
2453,Irbid,2024-03-19
2454,Amman,2024-05-09
2455,Zarqa,2023-07-01
2456,Amman,2023-06-27
2457,Irbid,2023-04-17
2458,Zarqa,2024-11-04
2459,Irbid,2024-09-12
2460,Amman,2024-05-31
2461,Mafraq,2024-03-04
2462,Karak,2024-12-10
2463,Zarqa,2023-10-08
2464,Zarqa,2023-12-18
2465,Zarqa,2024-04-08
2466,Amman,2023-05-22
2467,Amman,2024-09-08
2468,Amman,2023-11-03
2469,Irbid,2023-11-18
2470,Irbid,2024-10-09
2471,Amman,2023-07-25
2472,Mafraq,2024-10-01
2473,Salt,2024-12-04
2474,Aqaba,2024-11-19
2475,Irbid,2024-12-28
2476,Karak,2023-07-02
2477,Amman,2024-07-09
2478,Madaba,2023-11-27
2479,Amman,2023-12-27
2480,Madaba,2024-05-06
2481,Amman,2024-08-07
2482,Karak,2024-11-21
2483,Salt,2023-10-20
2484,Amman,2023-01-14
2485,Irbid,2023-04-20
2486,Mafraq,2024-01-26
2487,Irbid,2023-02-24
2488,Karak,2023-07-24
2489,Zarqa,2023-06-14
2490,Amman,2024-11-30
2491,Amman,2023-05-30
2492,Amman,2024-12-08
2493,Aqaba,2023-07-28
2494,Amman,2023-02-03
2495,Irbid,2024-04-08
2496,Irbid,2024-09-22
2497,Zarqa,2023-08-18
2498,Karak,2024-07-28
2499,Mafraq,2023-09-01
2500,Amman,2024-12-13
2501,Madaba,2024-12-10
2502,Aqaba,2024-01-26
2503,Zarqa,2024-03-02
2504,Mafraq,2024-07-19
2505,Amman,2023-01-14
2506,Amman,2023-07-27
2507,Karak,2024-03-29
2508,Irbid,2024-10-10
2509,Karak,2024-01-12
2510,Karak,2024-07-13
2511,Amman,2023-07-21
2512,Karak,2023-10-29
2513,Irbid,2023-07-01
2514,Irbid,2023-07-11
2515,Zarqa,2024-06-10
2516,Salt,2024-01-22
2517,Amman,2024-03-14
2518,Irbid,2024-07-23
2519,Zarqa,2023-05-14
2520,Aqaba,2024-08-21
2521,Aqaba,2023-01-06
2522,Amman,2024-04-22
2523,Amman,2023-02-10
2524,Amman,2023-11-27
2525,Madaba,2023-02-22
2526,Amman,2024-09-22
2527,Amman,2024-05-17
2528,Mafraq,2024-07-17
2529,Amman,2023-03-16
2530,Mafraq,2024-06-22
2531,Zarqa,2023-07-08
2532,Madaba,2023-03-11
2533,Amman,2023-06-13
2534,Amman,2024-07-10
2535,Aqaba,2024-02-18
2536,Madaba,2023-12-24
2537,Aqaba,2023-08-07
2538,Amman,2023-12-06
2539,Aqaba,2023-10-28
2540,Aqaba,2024-09-25
2541,Zarqa,2024-05-01
2542,Aqaba,2024-10-26
2543,Karak,2023-04-28
2544,Zarqa,2024-04-01
2545,Amman,2024-10-19
2546,Irbid,2024-09-28
2547,Amman,2023-02-10
2548,Amman,2024-01-26
2549,Amman,2024-01-31
2550,Amman,2024-07-07
2551,Amman,2023-01-26
2552,Amman,2024-01-19
2553,Madaba,2024-06-04
2554,Salt,2024-05-13
2555,Amman,2023-10-31
2556,Mafraq,2023-07-17
2557,Irbid,2024-06-10
2558,Amman,2023-04-09
2559,Amman,2024-07-04
2560,Irbid,2023-01-08
2561,Madaba,2023-03-09
2562,Aqaba,2024-11-17
2563,Amman,2023-08-07
2564,Amman,2023-04-17
2565,Amman,2024-07-04
2566,Amman,2024-10-24
2567,Amman,2024-12-03
2568,Amman,2023-01-25
2569,Madaba,2023-12-06
2570,Salt,2023-03-31
2571,Amman,2023-02-25
2572,Salt,2023-09-15
2573,Amman,2023-03-14
2574,Irbid,2023-08-22
2575,Amman,2024-02-22
2576,Zarqa,2024-04-06
2577,Mafraq,2024-02-19
2578,Zarqa,2023-11-20
2579,Amman,2024-02-03
2580,Zarqa,2024-07-01
2581,Amman,2024-10-18
2582,Karak,2023-03-06
2583,Irbid,2023-02-16
2584,Irbid,2024-01-02
2585,Zarqa,2023-04-19
2586,Zarqa,2024-12-03
2587,Amman,2024-09-13
2588,Zarqa,2023-10-16
2589,Amman,2024-01-26
2590,Aqaba,2024-11-07
2591,Madaba,2024-04-30
2592,Madaba,2024-06-30
2593,Irbid,2023-05-20
2594,Irbid,2024-07-12
2595,Amman,2024-10-11
2596,Aqaba,2023-11-02
2597,Amman,2024-01-18
2598,Irbid,2024-07-20
2599,Amman,2023-05-25
2600,Amman,2023-02-12
2601,Zarqa,2024-08-09
2602,Amman,2024-02-08
2603,Aqaba,2024-07-14
2604,Amman,2023-11-09
2605,Amman,2023-12-19
2606,Irbid,2024-02-27
2607,Amman,2024-06-08
2608,Amman,2023-06-14
2609,Aqaba,2023-08-15
2610,Amman,2023-09-16
2611,Madaba,2023-04-28
2612,Amman,2024-11-18
2613,Amman,2023-02-25
2614,Aqaba,2024-04-17
2615,Amman,2024-07-16
2616,Amman,2023-10-25
2617,Amman,2023-09-14
2618,Amman,2023-07-22
2619,Karak,2024-05-13
2620,Amman,2024-01-01
2621,Madaba,2024-11-18
2622,Karak,2023-08-29
2623,Irbid,2023-10-19
2624,Salt,2023-03-13
2625,Amman,2023-11-22
2626,Mafraq,2024-04-06
2627,Amman,2024-09-23
2628,Zarqa,2024-12-11
2629,Irbid,2023-06-06
2630,Amman,2024-08-03
2631,Zarqa,2023-11-20
2632,Aqaba,2023-06-22
2633,Amman,2023-11-17
2634,Amman,2023-08-15
2635,Aqaba,2024-03-22
2636,Zarqa,2024-01-04
2637,Mafraq,2024-11-26
2638,Aqaba,2024-05-06
2639,Mafraq,2024-04-01
2640,Aqaba,2023-11-09
2641,Amman,2024-07-18
2642,Amman,2023-06-29
2643,Madaba,2024-09-13
2644,Zarqa,2023-10-15
2645,Amman,2024-07-05
2646,Amman,2023-09-27
2647,Mafraq,2023-03-20
2648,Irbid,2023-01-20
2649,Irbid,2024-10-08
2650,Irbid,2024-08-18
2651,Amman,2024-02-19
2652,Amman,2023-08-06
2653,Amman,2024-07-18
2654,Amman,2024-07-10
2655,Aqaba,2024-04-28
2656,Amman,2023-06-02
2657,Madaba,2024-02-06
2658,Karak,2024-08-26
2659,Amman,2023-05-18
2660,Zarqa,2024-05-28
2661,Irbid,2023-04-03
2662,Karak,2024-01-08
2663,Amman,2023-01-11
2664,Zarqa,2024-09-20
2665,Zarqa,2024-06-10
2666,Amman,2024-04-01
2667,Amman,2023-07-03
2668,Zarqa,2024-08-02
2669,Aqaba,2024-05-10
2670,Amman,2023-02-11
2671,Zarqa,2024-05-14
2672,Amman,2023-03-06
2673,Aqaba,2024-01-14
2674,Amman,2023-02-13
2675,Karak,2024-06-14
2676,Amman,2024-02-02
2677,Amman,2024-04-10
2678,Amman,2023-02-10
2679,Amman,2023-11-28
2680,Irbid,2024-12-21
2681,Amman,2024-10-10
2682,Madaba,2023-09-27
2683,Amman,2024-07-11
2684,Amman,2023-06-28
2685,Amman,2024-10-31
2686,Amman,2024-01-10
2687,Amman,2024-10-31
2688,Amman,2024-06-13
2689,Irbid,2024-01-21
2690,Amman,2024-06-12
2691,Irbid,2023-12-28
2692,Zarqa,2024-05-13
2693,Amman,2024-09-10
2694,Irbid,2024-05-28
2695,Mafraq,2024-03-26
2696,Irbid,2023-08-24
2697,Zarqa,2024-06-10
2698,Amman,2023-10-15
2699,Aqaba,2023-06-03
2700,Aqaba,2023-06-11
2701,Irbid,2024-09-08
2702,Mafraq,2024-11-07
2703,Amman,2024-02-29
2704,Amman,2023-04-27
2705,Aqaba,2024-11-22
2706,Madaba,2024-05-05
2707,Amman,2024-08-27
2708,Amman,2024-10-24
2709,Amman,2023-01-23
2710,Amman,2023-02-14
2711,Aqaba,2024-08-10
2712,Irbid,2023-06-14
2713,Amman,2024-10-06
2714,Amman,2023-02-10
2715,Amman,2023-05-31
2716,Amman,2023-06-20
2717,Zarqa,2023-07-04
2718,Mafraq,2024-02-20
2719,Karak,2024-07-31
2720,Amman,2023-01-20
2721,Karak,2023-03-29
2722,Madaba,2024-04-04
2723,Madaba,2024-04-27
2724,Irbid,2023-06-24
2725,Amman,2024-02-25
2726,Amman,2023-05-27
2727,Amman,2023-07-06
2728,Amman,2024-11-06
2729,Amman,2023-09-28
2730,Irbid,2024-12-03
2731,Aqaba,2024-04-09
2732,Irbid,2024-08-27
2733,Amman,2023-08-24
2734,Mafraq,2024-01-30
2735,Salt,2023-04-22
2736,Madaba,2023-07-27
2737,Mafraq,2024-05-31
2738,Irbid,2023-06-03
2739,Mafraq,2023-04-09
2740,Amman,2024-05-02
2741,Amman,2024-09-06
2742,Amman,2024-06-28
2743,Amman,2023-05-01
2744,Amman,2024-05-08
2745,Zarqa,2024-09-09
2746,Madaba,2023-01-02
2747,Zarqa,2024-03-17
2748,Amman,2024-03-06
2749,Madaba,2023-02-14
2750,Zarqa,2024-03-15
2751,Amman,2024-05-08
2752,Zarqa,2023-12-25
2753,Amman,2024-12-14
2754,Amman,2023-04-11
2755,Salt,2023-05-18
2756,Amman,2024-05-03
2757,Irbid,2023-03-27
2758,Karak,2024-09-04
2759,Aqaba,2024-02-23
2760,Amman,2023-07-13
2761,Amman,2024-12-27
2762,Amman,2024-08-14
2763,Zarqa,2023-05-01
2764,Irbid,2023-01-08
2765,Amman,2024-11-01
2766,Mafraq,2024-12-05
2767,Irbid,2024-02-23
2768,Amman,2023-04-20
2769,Irbid,2024-03-12
2770,Zarqa,2024-08-22
2771,Amman,2023-09-25
2772,Amman,2024-03-09
2773,Madaba,2024-01-10
2774,Irbid,2023-10-10
2775,Irbid,2023-07-28
2776,Irbid,2024-07-19
2777,Amman,2024-05-09
2778,Amman,2024-01-15
2779,Irbid,2024-07-22
2780,Amman,2023-09-17
2781,Amman,2024-08-14
2782,Karak,2024-12-23
2783,Mafraq,2023-05-22
2784,Madaba,2023-08-24
2785,Karak,2024-12-17
2786,Amman,2023-04-13
2787,Mafraq,2024-06-04
2788,Amman,2023-12-13
2789,Mafraq,2024-09-20
2790,Mafraq,2023-06-14
2791,Aqaba,2024-10-13
2792,Mafraq,2023-04-04
2793,Zarqa,2024-04-27
2794,Amman,2024-03-21
2795,Irbid,2023-03-07
2796,Zarqa,2023-08-16
2797,Amman,2023-03-23
2798,Zarqa,2023-02-08
2799,Mafraq,2024-02-15
2800,Amman,2024-11-02
2801,Madaba,2023-10-21
2802,Salt,2023-02-28
2803,Salt,2024-10-17
2804,Mafraq,2024-03-25
2805,Irbid,2023-07-26
2806,Mafraq,2024-06-14
2807,Aqaba,2023-07-19
2808,Amman,2024-09-05
2809,Irbid,2024-06-12
2810,Aqaba,2024-09-21
2811,Amman,2024-11-21
2812,Zarqa,2024-01-04
2813,Zarqa,2024-11-01
2814,Amman,2023-06-11
2815,Zarqa,2023-10-10
2816,Aqaba,2023-12-28
2817,Irbid,2024-02-20
2818,Amman,2023-07-25
2819,Amman,2023-01-16
2820,Amman,2023-04-03
2821,Salt,2023-10-19
2822,Amman,2024-08-19
2823,Zarqa,2023-12-22
2824,Amman,2023-08-20
2825,Amman,2023-07-19
2826,Karak,2024-02-18
2827,Aqaba,2023-01-05
2828,Amman,2023-06-29
2829,Irbid,2024-06-02
2830,Amman,2024-07-26
2831,Irbid,2024-05-30
2832,Zarqa,2023-12-15
2833,Amman,2024-06-09
2834,Amman,2024-07-04
2835,Amman,2023-09-14
2836,Salt,2024-01-22
2837,Mafraq,2024-05-10
2838,Amman,2023-12-14
2839,Aqaba,2024-11-28
2840,Amman,2024-08-23
2841,Amman,2024-05-08
2842,Aqaba,2023-09-22
2843,Salt,2024-01-27
2844,Mafraq,2023-08-14
2845,Zarqa,2023-11-20
2846,Amman,2023-12-28
2847,Madaba,2024-07-02
2848,Amman,2024-12-18
2849,Zarqa,2023-09-12
2850,Amman,2023-04-06
2851,Zarqa,2024-11-20
2852,Amman,2023-03-19
2853,Amman,2023-07-02
2854,Salt,2023-11-18
2855,Amman,2023-08-12
2856,Irbid,2023-10-03
2857,Amman,2024-11-30
2858,Amman,2024-05-25
2859,Amman,2023-08-29
2860,Amman,2023-09-29
2861,Karak,2023-08-23
2862,Amman,2023-09-13
2863,Mafraq,2023-12-31
2864,Zarqa,2023-04-20
2865,Irbid,2023-03-22
2866,Zarqa,2024-09-20
2867,Irbid,2024-07-08
2868,Aqaba,2024-05-08
2869,Amman,2024-09-27
2870,Amman,2024-05-19
2871,Karak,2023-10-09
2872,Salt,2023-07-07
2873,Karak,2023-10-14
2874,Amman,2023-08-16
2875,Madaba,2023-05-12
2876,Irbid,2024-06-22
2877,Irbid,2024-05-04
2878,Amman,2023-02-03
2879,Zarqa,2023-12-22
2880,Amman,2024-12-03
2881,Amman,2024-04-13
2882,Karak,2024-12-16
2883,Amman,2024-04-16
2884,Amman,2024-12-06
2885,Amman,2023-01-13
2886,Salt,2024-01-24
2887,Irbid,2023-04-14
2888,Amman,2024-01-06
2889,Madaba,2023-09-23
2890,Madaba,2024-07-15
2891,Amman,2023-08-31
2892,Aqaba,2024-04-27
2893,Aqaba,2023-12-18
2894,Zarqa,2023-07-08
2895,Amman,2024-03-10
2896,Karak,2024-03-05
2897,Irbid,2024-01-09
2898,Amman,2023-10-14
2899,Irbid,2023-07-04
2900,Amman,2023-05-15
2901,Amman,2024-12-03
2902,Aqaba,2023-04-13
2903,Amman,2023-08-30
2904,Amman,2024-03-18
2905,Irbid,2023-07-20
2906,Amman,2023-06-03
2907,Mafraq,2023-01-10
2908,Amman,2024-03-07
2909,Amman,2023-05-18
2910,Amman,2024-06-13
