order_item_id,order_id,product_id,quantity,price,freight_value
9842,5815,199,3,5.9,0.69
9843,5815,111,1,97.83,6.16
9844,5815,139,1,488.45,34.25
9845,5815,14,1,94.71,6.62
9846,5816,54,1,387.71,24.44
9847,5816,235,1,75.26,2.84
9848,5817,56,1,38.8,2.9
9849,5817,109,2,151.47,13.85
9850,5817,147,1,81.1,9.22
9851,5817,17,1,29.84,3.17
9852,5818,140,1,11.94,0.78
9853,5819,85,1,106.96,9.22
9854,5820,4,2,95.98,3.88
9855,5821,3,1,51.08,3.73
9856,5822,202,1,130.75,6.96
9857,5823,100,1,136.87,12.75
9858,5824,178,1,1065.13,74.09
9859,5824,77,3,170.84,6.27
9860,5825,209,1,115.41,13.05
9861,5825,124,1,434.69,31.43
9862,5826,119,3,69.61,5.68
9863,5826,195,1,45.11,5.1
9864,5827,44,1,39.31,2.28
9865,5827,142,1,230.98,26.55
9866,5828,104,1,82.65,7.99
9867,5828,42,1,145.78,4.44
9868,5829,142,1,230.98,26.33
9869,5830,215,1,237.45,15.39
9870,5830,222,1,22.72,1.1
9871,5831,215,1,237.45,9.81
9872,5832,79,1,47.16,5.05
9873,5832,72,1,112.92,10.14
9874,5833,220,1,669.86,21.88
9875,5833,142,1,230.98,12.01
9876,5834,44,1,39.31,2.1
9877,5835,209,1,115.41,11.51
9878,5836,206,2,760.6,76.29
9879,5837,246,1,30.72,3.28
9880,5838,59,2,105.0,5.71
9881,5839,120,1,44.88,2.37
9882,5839,132,1,74.95,8.98
9883,5839,109,1,151.47,8.87
9884,5840,171,1,100.35,5.49
9885,5841,91,1,56.23,6.51
9886,5841,20,1,71.62,2.55
9887,5842,119,1,69.61,2.55
9888,5842,234,1,17.93,0.67
9889,5843,232,1,155.86,5.44
9890,5844,225,1,59.74,5.17
9891,5845,74,1,35.45,4.0
9892,5846,156,1,99.5,10.56
9893,5847,61,1,30.27,1.42
9894,5848,209,1,115.41,9.49
9895,5849,176,1,199.66,17.59
9896,5850,213,3,31.81,3.76
9897,5851,129,1,858.28,77.83
9898,5851,176,1,199.66,17.5
9899,5852,72,1,112.92,11.08
9900,5853,240,1,694.84,73.86
9901,5854,129,1,858.28,70.29
9902,5855,242,1,135.54,8.65
9903,5855,249,1,52.62,2.11
9904,5855,245,1,178.52,18.22
9905,5855,35,1,76.68,5.94
9906,5856,157,1,234.71,21.73
9907,5856,158,1,19.01,1.12
9908,5857,110,1,759.15,56.15
9909,5857,67,1,53.0,5.59
9910,5857,204,1,103.62,5.35
9911,5857,89,1,179.88,9.73
9912,5858,243,1,83.89,6.06
9913,5859,234,1,17.93,0.69
9914,5859,148,1,101.97,6.97
9915,5859,134,1,140.62,13.99
9916,5860,137,1,112.97,10.16
9917,5860,67,1,53.0,5.61
9918,5860,217,1,36.43,2.68
9919,5860,15,1,114.86,12.36
9920,5861,228,2,95.03,6.9
9921,5862,93,1,25.75,2.21
9922,5863,162,1,6.54,0.21
9923,5863,164,1,31.65,2.72
9924,5864,113,1,29.13,1.73
9925,5864,223,1,155.25,15.67
9926,5865,45,1,30.04,2.21
9927,5865,116,1,53.02,4.31
9928,5865,52,1,30.53,2.3
9929,5866,61,1,30.27,1.99
9930,5867,122,1,69.41,6.05
9931,5868,220,1,669.86,25.81
9932,5869,229,1,16.22,0.54
9933,5869,219,1,66.09,6.09
9934,5869,146,2,98.43,9.36
9935,5870,35,1,76.68,7.41
9936,5871,199,1,5.9,0.7
9937,5872,241,1,40.34,2.64
9938,5873,116,1,53.02,6.17
9939,5874,162,1,6.54,0.55
9940,5874,41,1,63.66,6.94
9941,5874,155,3,18.82,0.82
9942,5875,27,1,852.23,98.86
9943,5876,86,1,124.98,5.29
9944,5876,21,1,285.75,8.63
9945,5877,13,1,31.08,3.57
9946,5878,197,1,235.87,21.7
9947,5879,248,1,40.02,2.21
9948,5880,72,1,112.92,4.85
9949,5881,60,1,85.87,6.36
9950,5881,72,1,112.92,5.97
9951,5882,83,1,9.7,1.07
9952,5883,239,1,762.58,40.22
9953,5884,15,1,114.86,6.14
9954,5884,64,1,191.61,12.12
9955,5884,250,1,583.02,44.16
9956,5884,3,1,51.08,1.83
9957,5885,186,1,66.12,2.28
9958,5886,95,1,25.87,2.32
9959,5887,15,1,114.86,11.79
9960,5888,206,1,760.6,47.39
9961,5889,95,1,25.87,2.19
9962,5889,22,1,412.18,48.27
9963,5890,83,1,9.7,0.98
9964,5891,120,1,44.88,3.71
9965,5891,64,1,191.61,13.57
9966,5892,128,1,13.41,1.56
9967,5893,63,2,555.18,24.08
9968,5894,125,1,111.51,12.26
9969,5894,37,2,136.42,5.0
9970,5895,61,1,30.27,1.2
9971,5896,59,3,105.0,3.57
9972,5897,53,1,270.94,14.93
9973,5897,176,1,199.66,15.43
9974,5898,124,1,434.69,21.3
9975,5898,220,1,669.86,69.7
9976,5899,188,1,15.44,1.24
9977,5899,53,1,270.94,27.28
9978,5900,189,1,150.51,17.26
9979,5901,218,1,62.27,3.03
9980,5901,143,1,180.32,18.9
9981,5901,40,1,97.22,3.83
9982,5901,195,1,45.11,3.3
9983,5902,98,1,25.53,2.97
9984,5903,97,1,244.48,12.29
9985,5903,75,1,553.99,65.85
9986,5903,11,1,685.7,46.75
9987,5903,197,1,235.87,27.16
9988,5904,169,1,69.98,2.44
9989,5905,32,1,17.9,0.87
9990,5906,40,1,97.22,3.57
9991,5906,204,1,103.62,7.3
9992,5906,215,1,237.45,18.74
9993,5907,250,1,583.02,58.77
9994,5907,155,1,18.82,1.93
9995,5907,52,1,30.53,2.4
9996,5908,197,1,235.87,25.92
9997,5908,33,1,30.54,3.13
9998,5908,95,1,25.87,2.04
9999,5909,38,1,147.17,13.3
10000,5910,3,1,51.08,5.4
10001,5911,21,2,285.75,31.26
10002,5911,34,1,127.18,3.99
10003,5912,82,1,53.33,4.72
10004,5913,3,1,51.08,4.07
10005,5914,191,1,39.7,3.58
10006,5914,153,1,179.31,18.47
10007,5915,17,1,29.84,3.56
10008,5915,192,1,82.67,2.91
10009,5915,26,1,16.21,1.84
10010,5915,66,1,27.73,2.65
10011,5916,221,1,80.15,9.44
10012,5916,52,1,30.53,3.01
10013,5916,55,1,167.62,19.53
10014,5916,235,1,75.26,5.75
10015,5917,197,1,235.87,28.14
10016,5918,3,1,51.08,5.6
10017,5919,202,1,130.75,4.31
10018,5920,220,1,669.86,45.18
10019,5921,207,1,51.95,4.82
10020,5921,67,1,53.0,2.61
10021,5922,234,1,17.93,1.46
10022,5923,181,1,14.39,1.71
10023,5923,154,1,53.6,4.46
10024,5924,6,1,251.86,13.11
10025,5925,24,1,89.79,8.23
10026,5926,59,3,105.0,12.34
10027,5927,238,1,115.34,10.01
10028,5928,182,1,19.48,1.6
10029,5928,34,1,127.18,13.88
10030,5929,33,1,30.54,1.27
10031,5930,72,1,112.92,11.8
10032,5931,137,1,112.97,7.78
10033,5931,32,1,17.9,0.97
10034,5932,22,1,412.18,14.61
10035,5933,159,1,124.76,11.16
10036,5934,237,1,10.34,0.89
10037,5934,43,2,137.44,5.6
10038,5934,236,1,326.99,10.52
10039,5935,16,1,90.17,5.51
10040,5935,55,1,167.62,13.31
10041,5936,129,1,858.28,79.46
10042,5936,168,1,9.01,0.84
10043,5937,218,1,62.27,5.26
10044,5938,220,1,669.86,35.95
10045,5939,48,1,93.17,10.77
10046,5940,230,1,231.23,16.24
10047,5941,35,1,76.68,8.99
10048,5942,235,1,75.26,8.51
10049,5942,55,1,167.62,15.08
10050,5942,3,1,51.08,3.46
10051,5943,118,2,13.3,1.34
10052,5943,189,1,150.51,5.17
10053,5944,212,2,619.34,52.1
10054,5945,171,1,100.35,3.66
10055,5946,87,1,391.01,42.46
10056,5946,205,1,172.47,10.59
10057,5947,61,2,30.27,2.21
10058,5948,150,1,43.62,4.38
10059,5948,194,1,41.9,2.28
10060,5949,20,1,71.62,2.18
10061,5949,147,1,81.1,2.79
10062,5950,80,1,37.9,2.14
10063,5951,58,1,7.39,0.53
10064,5952,21,1,285.75,33.46
10065,5953,15,1,114.86,7.18
10066,5954,151,1,116.4,4.98
10067,5955,40,2,97.22,6.8
10068,5956,217,1,36.43,3.38
10069,5956,120,1,44.88,3.78
10070,5957,187,1,95.65,4.34
10071,5957,225,1,59.74,6.59
10072,5958,237,1,10.34,0.94
10073,5958,22,1,412.18,26.2
10074,5958,102,1,683.61,54.77
10075,5958,225,1,59.74,2.42
10076,5959,129,1,858.28,44.31
10077,5959,106,1,27.76,1.68
10078,5960,164,1,31.65,1.68
10079,5961,22,1,412.18,47.58
10080,5961,59,1,105.0,7.73
10081,5962,14,1,94.71,9.82
10082,5963,235,1,75.26,6.94
10083,5963,18,1,17.37,1.92
10084,5963,7,1,136.48,13.64
10085,5963,120,2,44.88,1.98
10086,5964,130,1,76.27,5.53
10087,5964,117,1,45.11,2.01
10088,5965,196,1,47.98,3.64
10089,5966,75,1,553.99,37.53
10090,5966,118,1,13.3,0.84
10091,5967,198,1,52.95,2.79
10092,5968,86,1,124.98,5.83
10093,5968,15,1,114.86,12.7
10094,5969,111,1,97.83,8.51
10095,5970,151,3,116.4,13.27
10096,5971,228,1,95.03,9.25
10097,5972,205,1,172.47,18.51
10098,5973,178,1,1065.13,127.09
10099,5973,158,1,19.01,0.6
10100,5974,163,1,20.16,1.22
10101,5974,104,1,82.65,8.14
10102,5974,61,1,30.27,2.39
10103,5975,228,1,95.03,8.36
10104,5976,246,1,30.72,0.97
10105,5976,190,1,239.32,27.8
10106,5976,84,1,54.94,5.37
10107,5977,144,1,50.76,5.42
10108,5977,98,1,25.53,1.85
10109,5977,41,1,63.66,3.09
10110,5977,59,1,105.0,8.17
10111,5978,212,1,619.34,24.8
10112,5979,77,1,170.84,11.64
10113,5979,65,1,165.64,17.59
10114,5980,241,1,40.34,4.14
10115,5980,61,1,30.27,2.09
10116,5980,99,1,14.4,1.33
10117,5981,59,1,105.0,8.71
10118,5981,179,1,246.47,20.73
10119,5982,166,1,30.99,1.28
10120,5983,120,1,44.88,3.16
10121,5984,107,1,87.92,8.92
10122,5985,42,1,145.78,5.91
10123,5986,130,1,76.27,6.35
10124,5986,83,1,9.7,0.88
10125,5987,15,1,114.86,10.28
10126,5988,188,1,15.44,1.74
10127,5988,214,1,211.86,25.32
10128,5989,187,1,95.65,11.0
10129,5989,205,1,172.47,6.03
10130,5989,109,1,151.47,17.76
10131,5989,61,1,30.27,3.62
10132,5990,27,1,852.23,53.83
10133,5991,158,1,19.01,1.67
10134,5992,157,1,234.71,13.82
10135,5993,101,1,8.28,0.99
10136,5993,116,1,53.02,2.62
10137,5993,99,1,14.4,0.77
10138,5994,121,1,272.89,16.95
10139,5995,51,1,71.14,4.63
10140,5996,43,1,137.44,7.12
10141,5997,8,1,6.03,0.57
10142,5997,248,1,40.02,4.74
10143,5997,64,1,191.61,6.2
10144,5997,89,1,179.88,14.55
10145,5998,144,3,50.76,3.58
10146,5999,68,1,38.67,3.0
10147,5999,76,1,52.37,4.9
10148,6000,132,1,74.95,4.45
10149,6001,87,1,391.01,45.05
10150,6002,139,1,488.45,53.4
10151,6003,195,1,45.11,2.31
10152,6004,227,1,49.54,2.32
10153,6004,151,1,116.4,8.36
10154,6004,219,1,66.09,6.04
10155,6005,195,1,45.11,2.05
10156,6005,95,1,25.87,2.88
10157,6005,206,1,760.6,63.89
10158,6006,17,1,29.84,1.86
10159,6007,124,1,434.69,45.55
10160,6008,21,1,285.75,20.87
10161,6009,153,1,179.31,7.63
10162,6009,65,1,165.64,12.29
10163,6009,227,1,49.54,3.36
10164,6010,96,1,826.6,53.78
10165,6010,72,1,112.92,12.99
10166,6011,218,1,62.27,4.51
10167,6011,189,1,150.51,6.87
10168,6012,98,2,25.53,0.85
10169,6013,70,2,41.53,3.54
10170,6014,23,1,629.48,26.92
10171,6014,124,1,434.69,15.13
10172,6014,200,1,16.92,1.53
10173,6015,234,1,17.93,1.75
10174,6015,176,1,199.66,19.46
10175,6016,201,1,68.19,3.33
10176,6016,220,1,669.86,66.56
10177,6016,54,1,387.71,22.09
10178,6017,226,1,134.28,6.15
10179,6017,72,3,112.92,11.31
10180,6018,35,2,76.68,2.33
10181,6018,209,1,115.41,10.7
10182,6019,3,3,51.08,4.35
10183,6019,162,1,6.54,0.27
10184,6020,17,1,29.84,3.32
10185,6021,14,1,94.71,4.17
10186,6022,178,2,1065.13,119.65
10187,6022,119,1,69.61,5.79
10188,6022,109,1,151.47,5.85
10189,6023,166,1,30.99,3.23
10190,6024,61,1,30.27,3.5
10191,6025,250,3,583.02,30.81
10192,6026,232,2,155.86,12.5
10193,6027,139,1,488.45,47.44
10194,6027,87,1,391.01,46.83
10195,6028,8,1,6.03,0.34
10196,6029,120,1,44.88,3.88
10197,6030,215,1,237.45,12.33
10198,6030,63,1,555.18,57.44
10199,6031,83,1,9.7,0.98
10200,6031,105,1,262.49,24.03
10201,6032,125,2,111.51,11.51
10202,6032,238,3,115.34,7.62
10203,6033,157,1,234.71,11.22
10204,6034,91,1,56.23,3.09
10205,6035,221,1,80.15,7.99
10206,6036,153,1,179.31,12.9
10207,6037,191,1,39.7,2.84
10208,6037,230,1,231.23,21.66
10209,6038,97,1,244.48,18.56
10210,6038,158,1,19.01,1.71
10211,6039,155,1,18.82,0.7
10212,6040,182,1,19.48,0.87
10213,6040,20,1,71.62,5.29
10214,6040,153,1,179.31,9.53
10215,6040,173,1,57.93,5.85
10216,6041,51,1,71.14,2.25
10217,6041,183,1,101.22,6.49
10218,6042,162,1,6.54,0.71
10219,6043,119,1,69.61,7.32
10220,6044,32,1,17.9,0.66
10221,6045,186,1,66.12,2.1
10222,6046,10,1,26.93,2.18
10223,6046,111,1,97.83,4.12
10224,6047,29,1,617.47,32.33
10225,6047,211,2,22.6,0.79
10226,6048,80,1,37.9,2.63
10227,6049,174,1,8.1,0.4
10228,6050,68,1,38.67,1.89
10229,6050,187,1,95.65,4.67
10230,6050,210,1,56.9,2.03
10231,6051,20,1,71.62,4.1
10232,6051,196,1,47.98,3.15
10233,6052,119,2,69.61,2.45
10234,6052,200,1,16.92,0.58
10235,6053,105,1,262.49,21.27
10236,6054,203,1,67.83,7.84
10237,6055,224,1,6.63,0.76
10238,6055,187,2,95.65,8.94
10239,6056,129,1,858.28,60.75
10240,6057,37,1,136.42,12.18
10241,6057,127,1,82.05,3.08
10242,6058,198,1,52.95,5.79
10243,6058,80,1,37.9,2.12
10244,6059,172,1,356.67,13.16
10245,6060,68,1,38.67,4.36
10246,6061,192,1,82.67,5.57
10247,6062,238,1,115.34,12.25
10248,6062,102,1,683.61,57.03
10249,6062,1,1,826.88,93.76
10250,6063,51,1,71.14,3.73
10251,6064,48,1,93.17,3.49
10252,6065,15,1,114.86,6.95
10253,6065,173,1,57.93,2.17
10254,6066,248,1,40.02,1.61
10255,6066,91,1,56.23,6.46
10256,6067,139,1,488.45,35.84
10257,6068,112,1,335.91,40.21
10258,6069,232,1,155.86,8.28
10259,6070,209,1,115.41,6.75
10260,6071,67,1,53.0,2.45
10261,6071,210,1,56.9,3.76
10262,6071,184,1,344.95,18.45
10263,6072,63,1,555.18,53.94
10264,6073,40,1,97.22,9.74
10265,6074,83,1,9.7,0.94
10266,6074,189,1,150.51,6.67
10267,6075,161,1,84.35,6.8
10268,6075,28,3,164.02,17.13
10269,6075,190,1,239.32,9.27
10270,6076,179,1,246.47,19.98
10271,6077,232,1,155.86,5.27
10272,6078,174,1,8.1,0.86
10273,6079,104,1,82.65,7.94
10274,6080,94,1,33.91,1.44
10275,6081,152,1,343.16,22.78
10276,6082,154,1,53.6,4.21
10277,6083,127,1,82.05,8.51
10278,6083,134,1,140.62,7.1
10279,6084,28,1,164.02,10.98
10280,6085,210,1,56.9,3.21
10281,6085,246,1,30.72,1.63
10282,6085,136,2,763.13,51.12
10283,6086,129,2,858.28,37.32
10284,6086,148,1,101.97,11.38
10285,6086,135,1,212.24,6.47
10286,6086,73,1,85.1,10.03
10287,6087,209,2,115.41,3.57
10288,6087,206,1,760.6,52.2
10289,6087,139,1,488.45,18.07
10290,6088,179,1,246.47,15.38
10291,6089,17,1,29.84,2.9
10292,6089,60,1,85.87,8.66
10293,6090,167,1,139.5,4.78
10294,6091,168,1,9.01,0.91
10295,6092,63,1,555.18,17.35
10296,6093,233,1,339.7,33.36
10297,6093,202,1,130.75,5.23
10298,6094,53,2,270.94,30.05
10299,6094,119,1,69.61,7.81
10300,6095,3,1,51.08,6.01
10301,6095,22,1,412.18,25.82
10302,6096,206,1,760.6,85.86
10303,6096,24,1,89.79,6.59
10304,6097,237,1,10.34,0.95
10305,6097,99,1,14.4,1.21
10306,6098,45,1,30.04,1.71
10307,6099,14,1,94.71,10.94
10308,6099,235,1,75.26,6.27
10309,6099,25,1,28.3,1.23
10310,6100,146,1,98.43,6.17
10311,6101,124,1,434.69,20.72
10312,6102,249,1,52.62,1.84
10313,6102,197,1,235.87,18.2
10314,6103,90,1,11.62,1.07
10315,6104,101,1,8.28,0.85
10316,6104,57,1,185.85,17.08
10317,6105,88,1,2.59,0.28
10318,6106,97,1,244.48,11.22
10319,6106,217,1,36.43,3.63
10320,6106,114,1,164.19,9.98
10321,6107,62,1,19.26,0.95
10322,6108,209,1,115.41,3.86
10323,6109,66,1,27.73,3.02
10324,6110,214,1,211.86,20.05
10325,6111,141,1,483.07,41.41
10326,6111,133,1,37.44,4.11
10327,6112,42,1,145.78,10.12
10328,6112,63,1,555.18,35.58
10329,6113,25,2,28.3,3.35
10330,6113,204,1,103.62,6.89
10331,6114,9,1,82.19,9.3
10332,6115,227,1,49.54,4.97
10333,6116,227,1,49.54,3.66
10334,6116,245,1,178.52,20.24
10335,6117,102,1,683.61,40.58
10336,6118,241,1,40.34,2.62
10337,6118,148,1,101.97,5.52
10338,6119,94,3,33.91,3.53
10339,6119,60,2,85.87,9.58
10340,6119,121,1,272.89,29.36
10341,6120,6,1,251.86,21.97
10342,6121,199,1,5.9,0.52
10343,6122,181,1,14.39,1.1
10344,6123,227,1,49.54,5.74
10345,6123,118,1,13.3,1.3
10346,6124,220,1,669.86,69.04
10347,6125,189,1,150.51,10.12
10348,6125,190,1,239.32,22.45
10349,6125,172,1,356.67,30.26
10350,6125,100,1,136.87,14.61
10351,6126,227,2,49.54,3.2
10352,6126,210,3,56.9,4.6
10353,6126,151,1,116.4,12.39
10354,6127,46,1,645.92,35.92
10355,6128,171,3,100.35,10.51
10356,6128,79,1,47.16,2.75
10357,6129,24,1,89.79,4.82
10358,6130,234,1,17.93,1.47
10359,6130,40,1,97.22,4.31
10360,6131,235,3,75.26,9.02
10361,6131,35,1,76.68,2.33
10362,6131,79,1,47.16,5.42
10363,6132,162,1,6.54,0.52
10364,6133,89,1,179.88,13.2
10365,6134,203,1,67.83,3.76
10366,6135,199,1,5.9,0.45
10367,6136,161,1,84.35,3.77
10368,6137,56,1,38.8,3.59
10369,6138,230,1,231.23,24.46
10370,6138,236,1,326.99,36.25
10371,6138,144,1,50.76,2.06
10372,6139,45,2,30.04,1.15
10373,6140,119,1,69.61,6.85
10374,6141,155,1,18.82,1.18
10375,6142,100,1,136.87,12.63
10376,6143,40,1,97.22,3.68
10377,6143,176,1,199.66,6.43
10378,6144,73,1,85.1,2.72
10379,6144,36,1,55.53,5.23
10380,6145,174,1,8.1,0.92
10381,6146,86,1,124.98,7.48
10382,6147,123,1,10.31,0.75
10383,6148,213,1,31.81,2.59
10384,6148,71,1,179.59,20.22
10385,6149,155,1,18.82,1.98
10386,6149,169,1,69.98,3.38
10387,6150,210,1,56.9,6.06
10388,6150,87,1,391.01,32.94
10389,6151,98,1,25.53,1.22
10390,6152,89,1,179.88,10.28
10391,6152,105,1,262.49,27.08
10392,6152,40,1,97.22,3.99
10393,6153,143,1,180.32,6.81
10394,6153,84,1,54.94,4.84
10395,6153,75,1,553.99,43.3
10396,6154,206,1,760.6,49.47
10397,6155,70,1,41.53,2.02
10398,6155,84,1,54.94,3.76
10399,6155,13,1,31.08,2.83
10400,6155,59,1,105.0,4.99
10401,6156,153,1,179.31,11.4
10402,6156,202,1,130.75,8.87
10403,6156,52,1,30.53,3.01
10404,6157,161,1,84.35,5.43
10405,6158,21,1,285.75,24.45
10406,6159,134,1,140.62,16.57
10407,6160,28,1,164.02,9.07
10408,6160,42,1,145.78,15.01
10409,6160,76,1,52.37,2.56
10410,6161,120,1,44.88,4.41
10411,6162,183,1,101.22,3.07
10412,6163,58,1,7.39,0.7
10413,6164,248,1,40.02,2.13
10414,6164,230,1,231.23,7.44
10415,6165,77,1,170.84,11.72
10416,6166,227,1,49.54,2.17
10417,6167,46,1,645.92,37.66
10418,6167,94,1,33.91,3.26
10419,6168,98,1,25.53,1.92
10420,6168,104,1,82.65,5.13
10421,6169,54,3,387.71,13.65
10422,6169,228,2,95.03,7.6
10423,6170,77,1,170.84,18.7
10424,6170,43,1,137.44,4.66
10425,6171,106,1,27.76,2.19
10426,6172,202,1,130.75,12.01
10427,6172,67,1,53.0,3.32
10428,6172,6,1,251.86,19.43
10429,6172,38,1,147.17,16.63
10430,6173,73,1,85.1,6.87
10431,6173,165,1,6.2,0.55
10432,6174,221,3,80.15,5.73
10433,6174,43,1,137.44,15.68
10434,6175,161,1,84.35,3.05
10435,6176,241,1,40.34,2.62
10436,6177,100,1,136.87,15.29
10437,6178,246,1,30.72,2.55
10438,6179,36,1,55.53,4.39
10439,6180,27,1,852.23,57.96
10440,6181,51,1,71.14,3.14
10441,6181,152,1,343.16,19.11
10442,6182,118,1,13.3,0.93
10443,6183,186,1,66.12,5.14
10444,6184,248,1,40.02,4.49
10445,6184,174,1,8.1,0.5
10446,6185,195,2,45.11,3.59
10447,6185,248,1,40.02,1.36
10448,6186,3,1,51.08,2.42
10449,6186,125,1,111.51,7.53
10450,6187,124,1,434.69,30.95
10451,6188,31,1,34.65,1.23
10452,6188,143,1,180.32,7.03
10453,6188,246,1,30.72,1.12
10454,6189,202,1,130.75,12.2
10455,6189,187,1,95.65,9.31
10456,6189,14,1,94.71,6.38
10457,6190,250,1,583.02,42.5
10458,6191,86,1,124.98,9.72
10459,6191,104,1,82.65,7.87
10460,6192,31,1,34.65,2.67
10461,6193,98,1,25.53,2.88
10462,6194,196,1,47.98,1.99
10463,6194,93,1,25.75,2.48
10464,6194,232,1,155.86,16.94
10465,6195,215,1,237.45,14.25
10466,6196,16,1,90.17,3.5
10467,6197,225,1,59.74,5.63
10468,6198,162,1,6.54,0.59
10469,6199,40,1,97.22,8.12
10470,6199,104,1,82.65,4.53
10471,6199,22,1,412.18,39.17
10472,6200,161,3,84.35,3.74
10473,6201,158,3,19.01,2.05
10474,6202,185,1,647.11,27.27
10475,6202,59,1,105.0,8.14
10476,6203,187,1,95.65,9.02
10477,6203,162,1,6.54,0.43
10478,6203,16,1,90.17,9.98
10479,6204,244,1,84.79,4.79
10480,6205,67,1,53.0,4.52
10481,6206,69,1,33.1,2.87
10482,6207,166,1,30.99,1.66
10483,6208,193,1,286.41,13.09
10484,6209,230,3,231.23,10.31
10485,6209,11,1,685.7,81.21
10486,6210,230,1,231.23,15.96
10487,6210,26,1,16.21,0.52
10488,6210,183,2,101.22,5.9
10489,6210,133,1,37.44,3.73
10490,6211,134,1,140.62,13.3
10491,6211,177,1,81.05,9.2
10492,6212,215,1,237.45,11.8
10493,6213,146,3,98.43,8.86
10494,6214,102,1,683.61,42.54
10495,6215,30,1,58.74,5.67
10496,6216,199,1,5.9,0.21
10497,6217,146,1,98.43,8.64
10498,6217,133,1,37.44,1.3
10499,6218,34,1,127.18,14.42
10500,6219,205,1,172.47,11.54
10501,6219,15,1,114.86,8.42
10502,6220,32,1,17.9,0.59
10503,6220,149,1,71.93,6.88
10504,6221,183,1,101.22,10.83
10505,6222,91,1,56.23,2.07
10506,6223,131,2,203.22,6.21
10507,6224,20,1,71.62,7.53
10508,6225,223,2,155.25,17.83
10509,6225,35,3,76.68,8.76
10510,6226,193,2,286.41,31.41
10511,6226,250,1,583.02,63.1
10512,6227,134,1,140.62,15.22
10513,6228,19,1,11.93,0.53
10514,6229,23,1,629.48,36.72
10515,6230,36,1,55.53,4.99
10516,6231,108,1,3.52,0.4
10517,6231,227,1,49.54,2.37
10518,6231,164,1,31.65,2.37
10519,6232,32,1,17.9,1.2
10520,6233,23,1,629.48,69.11
10521,6234,46,1,645.92,50.32
10522,6234,246,1,30.72,2.77
10523,6235,122,1,69.41,7.17
10524,6236,33,1,30.54,1.32
10525,6236,250,1,583.02,19.25
10526,6237,94,1,33.91,1.55
10527,6238,27,2,852.23,49.35
10528,6238,231,1,80.77,6.61
10529,6238,228,1,95.03,5.47
10530,6239,40,1,97.22,8.81
10531,6240,59,1,105.0,5.84
10532,6240,62,1,19.26,2.12
10533,6241,17,1,29.84,3.57
10534,6242,203,1,67.83,5.53
10535,6243,159,1,124.76,13.16
10536,6244,112,1,335.91,25.15
10537,6244,70,1,41.53,2.59
10538,6245,169,1,69.98,7.91
10539,6245,120,1,44.88,3.62
10540,6246,65,1,165.64,6.01
10541,6247,91,1,56.23,6.56
10542,6247,164,1,31.65,3.7
10543,6247,235,1,75.26,7.25
10544,6248,20,1,71.62,7.34
10545,6249,61,1,30.27,3.39
10546,6249,77,1,170.84,8.91
10547,6250,60,1,85.87,6.12
10548,6251,84,1,54.94,2.78
10549,6252,184,1,344.95,19.94
10550,6253,149,1,71.93,4.93
10551,6253,100,1,136.87,15.43
10552,6253,11,1,685.7,51.36
10553,6254,234,1,17.93,2.15
10554,6254,32,1,17.9,1.98
10555,6255,169,1,69.98,6.11
10556,6256,227,1,49.54,3.63
10557,6256,214,1,211.86,21.36
10558,6257,220,1,669.86,59.98
10559,6257,73,1,85.1,4.82
10560,6257,232,1,155.86,12.57
10561,6258,29,1,617.47,66.89
10562,6258,161,1,84.35,2.7
10563,6259,126,1,25.06,2.01
10564,6260,193,1,286.41,12.85
10565,6260,179,1,246.47,20.04
10566,6261,245,1,178.52,7.3
10567,6261,98,1,25.53,1.92
10568,6262,135,1,212.24,15.34
10569,6263,248,1,40.02,3.33
10570,6263,215,1,237.45,7.16
10571,6264,237,1,10.34,0.84
10572,6265,99,1,14.4,0.77
10573,6266,196,1,47.98,5.59
10574,6266,161,1,84.35,7.47
10575,6267,248,1,40.02,4.51
10576,6267,211,1,22.6,1.24
10577,6267,94,1,33.91,3.2
10578,6268,127,1,82.05,5.52
10579,6269,72,1,112.92,6.73
10580,6270,46,3,645.92,50.76
10581,6271,3,1,51.08,1.63
10582,6271,65,1,165.64,12.01
10583,6272,72,1,112.92,5.05
10584,6272,145,1,366.49,32.01
10585,6273,71,1,179.59,15.69
10586,6273,130,1,76.27,2.94
10587,6273,15,3,114.86,10.27
10588,6274,19,1,11.93,1.4
10589,6275,129,1,858.28,100.8
10590,6276,209,1,115.41,7.3
10591,6276,32,1,17.9,0.58
10592,6277,83,1,9.7,0.31
10593,6278,182,1,19.48,1.76
10594,6278,123,1,10.31,0.48
10595,6279,100,1,136.87,5.71
10596,6280,8,1,6.03,0.51
10597,6280,63,1,555.18,19.28
10598,6281,118,1,13.3,1.14
10599,6282,205,1,172.47,14.55
10600,6282,162,1,6.54,0.5
10601,6282,230,3,231.23,17.23
10602,6283,113,1,29.13,2.5
10603,6283,227,1,49.54,4.26
10604,6284,168,1,9.01,0.92
10605,6285,47,1,18.06,0.98
10606,6285,53,1,270.94,29.25
10607,6285,191,1,39.7,4.07
10608,6286,38,2,147.17,10.41
10609,6286,217,1,36.43,3.45
10610,6287,82,1,53.33,5.48
10611,6288,208,1,113.76,11.64
10612,6289,59,1,105.0,8.61
10613,6289,130,1,76.27,3.43
10614,6289,151,1,116.4,13.22
10615,6290,73,1,85.1,10.17
10616,6291,86,1,124.98,7.48
10617,6292,142,1,230.98,8.4
